FE,NSGAII,HypE,CMOEAD,NSGAIII,CMOMBI2,SPEA2,SPEA2SDE,ThetaDEA,CHHCO
9216,0.43445,0.37044,0.492774,0.647226,0.57564,0.574405,0.615128,0.54864,0.650122
9217,0.43445,0.37044,0.492774,0.647226,0.57564,0.574405,0.615128,0.54864,0.650122
9218,0.434577,0.37044,0.492775,0.647226,0.57564,0.574405,0.615129,0.54864,0.650123
9219,0.434577,0.37044,0.492775,0.647226,0.57564,0.574405,0.615131,0.548641,0.650124
9220,0.434577,0.37045,0.492775,0.647226,0.57564,0.574405,0.615131,0.548641,0.650124
9221,0.434582,0.37045,0.492775,0.647226,0.57564,0.574405,0.615131,0.548641,0.650129
9222,0.434582,0.370459,0.492782,0.647226,0.57564,0.574405,0.615131,0.548641,0.650133
9223,0.434582,0.370459,0.492782,0.647226,0.57564,0.574405,0.615131,0.548641,0.650133
9224,0.434582,0.370459,0.492782,0.647226,0.575643,0.574405,0.615132,0.548641,0.650133
9225,0.434582,0.370459,0.492783,0.647226,0.575643,0.574405,0.615132,0.548667,0.650262
9226,0.434582,0.370459,0.492783,0.647226,0.575644,0.574405,0.615132,0.548667,0.650262
9227,0.434603,0.370459,0.492783,0.647226,0.575648,0.574409,0.615132,0.548667,0.650267
9228,0.434607,0.370459,0.492783,0.647226,0.575648,0.574421,0.615132,0.548667,0.650267
9229,0.434607,0.370459,0.492783,0.647226,0.575649,0.574421,0.615132,0.548667,0.650267
9230,0.434607,0.370459,0.492783,0.647226,0.575649,0.574421,0.615132,0.548667,0.650376
9231,0.435705,0.370459,0.492786,0.647226,0.575649,0.574471,0.615132,0.548667,0.650376
9232,0.435705,0.370459,0.492786,0.647226,0.57565,0.57451,0.615132,0.548669,0.650405
9233,0.435705,0.370459,0.492786,0.647226,0.57565,0.57451,0.615132,0.548669,0.650409
9234,0.435705,0.370459,0.492786,0.647232,0.57565,0.57458,0.615132,0.548669,0.65041
9235,0.435705,0.370459,0.492786,0.647251,0.57565,0.57458,0.615132,0.548669,0.65041
9236,0.435705,0.370459,0.492786,0.647482,0.575658,0.57458,0.615132,0.548669,0.650413
9237,0.435708,0.370459,0.492786,0.647482,0.575753,0.57458,0.615132,0.548669,0.650413
9238,0.435709,0.370459,0.492786,0.647482,0.575753,0.57458,0.615132,0.548669,0.650413
9239,0.435709,0.370459,0.492786,0.647483,0.575753,0.57458,0.615132,0.548669,0.650413
9240,0.435709,0.370459,0.492786,0.647483,0.575762,0.574581,0.615132,0.548669,0.650413
9241,0.435709,0.370459,0.492786,0.647483,0.575762,0.574581,0.615366,0.548669,0.650413
9242,0.435709,0.370513,0.492786,0.64749,0.575762,0.574588,0.615366,0.548669,0.650413
9243,0.435709,0.370513,0.492786,0.647512,0.575762,0.574588,0.615366,0.548669,0.650417
9244,0.435709,0.370513,0.492786,0.647512,0.575764,0.574685,0.615366,0.54867,0.650417
9245,0.435717,0.370513,0.492815,0.647512,0.575764,0.574685,0.615368,0.54867,0.650417
9246,0.43572,0.370513,0.492815,0.647514,0.575765,0.574685,0.615368,0.54867,0.650417
9247,0.43572,0.370523,0.492815,0.647522,0.575765,0.574685,0.615368,0.54867,0.650417
9248,0.43572,0.370523,0.492815,0.647526,0.575765,0.574688,0.61537,0.54867,0.650417
9249,0.435721,0.370523,0.492815,0.647526,0.575765,0.574688,0.615371,0.54867,0.65046
9250,0.435721,0.370524,0.492815,0.647526,0.575765,0.574689,0.615371,0.54867,0.650461
9251,0.435724,0.370524,0.492817,0.647527,0.575778,0.574705,0.615384,0.548674,0.650461
9252,0.439195,0.370524,0.492817,0.647527,0.57578,0.574705,0.615384,0.548674,0.650461
9253,0.439277,0.370524,0.492817,0.647556,0.576449,0.574705,0.615384,0.548674,0.650461
9254,0.439277,0.370524,0.492817,0.647556,0.576502,0.574708,0.615386,0.548674,0.650479
9255,0.439333,0.370524,0.492817,0.647721,0.57652,0.574708,0.615389,0.548675,0.650479
9256,0.439333,0.370524,0.492817,0.647722,0.57652,0.574708,0.615389,0.548675,0.650479
9257,0.439614,0.370524,0.492874,0.647722,0.57653,0.574708,0.615389,0.549044,0.650479
9258,0.439832,0.370525,0.492874,0.647722,0.57653,0.574709,0.615389,0.549045,0.650479
9259,0.439832,0.370525,0.492874,0.647722,0.57653,0.574709,0.61539,0.549045,0.650479
9260,0.439832,0.370525,0.492875,0.647722,0.57653,0.574764,0.61539,0.549045,0.650479
9261,0.439832,0.370525,0.492875,0.647725,0.57653,0.574764,0.615391,0.549045,0.650479
9262,0.439832,0.370525,0.492877,0.647897,0.57653,0.57477,0.615391,0.549045,0.650479
9263,0.439832,0.370525,0.492877,0.647897,0.57653,0.57477,0.615391,0.549045,0.650479
9264,0.439851,0.370525,0.492877,0.647897,0.57653,0.57477,0.615393,0.549103,0.650479
9265,0.439851,0.370525,0.492877,0.647898,0.57653,0.57477,0.615395,0.549103,0.65048
9266,0.439851,0.370525,0.492877,0.647918,0.57653,0.57477,0.615396,0.549103,0.65048
9267,0.439851,0.370525,0.492877,0.648096,0.57653,0.57477,0.615396,0.549103,0.65048
9268,0.439851,0.370525,0.492877,0.648098,0.57653,0.574774,0.615397,0.549128,0.65048
9269,0.439851,0.370525,0.492877,0.648098,0.57653,0.574775,0.6154,0.54921,0.65048
9270,0.439851,0.370526,0.492877,0.648098,0.57653,0.574775,0.6154,0.54921,0.650481
9271,0.439851,0.370526,0.492877,0.648098,0.57653,0.574776,0.6154,0.549238,0.650483
9272,0.439937,0.370526,0.492877,0.64817,0.57653,0.574776,0.6154,0.549238,0.650484
9273,0.439937,0.370526,0.492877,0.64817,0.576531,0.574776,0.6154,0.549238,0.650491
9274,0.440025,0.370526,0.492879,0.64817,0.576546,0.574777,0.615401,0.549242,0.650491
9275,0.440025,0.370526,0.492879,0.64817,0.576546,0.574777,0.615401,0.549242,0.650491
9276,0.440025,0.370526,0.492879,0.64817,0.576546,0.574784,0.615401,0.549242,0.650491
9277,0.440252,0.370526,0.492879,0.64817,0.576546,0.574784,0.615401,0.549242,0.650491
9278,0.440252,0.370526,0.492879,0.64817,0.576546,0.574799,0.615422,0.549242,0.650491
9279,0.440258,0.370526,0.492879,0.64817,0.576546,0.574799,0.615878,0.549242,0.650491
9280,0.440258,0.370526,0.492879,0.648194,0.576546,0.574799,0.615878,0.549242,0.650495
9281,0.440258,0.370526,0.492879,0.648194,0.576546,0.574799,0.615878,0.549242,0.650495
9282,0.440258,0.370526,0.492879,0.648194,0.576546,0.574799,0.615887,0.549242,0.650495
9283,0.440259,0.370526,0.492879,0.648194,0.576546,0.574799,0.615887,0.549252,0.650495
9284,0.440269,0.370528,0.492879,0.648198,0.576546,0.574799,0.615887,0.549252,0.650495
9285,0.440269,0.370528,0.492879,0.648198,0.576547,0.574799,0.61589,0.549252,0.650495
9286,0.440269,0.370538,0.492879,0.6482,0.576547,0.574799,0.61589,0.549268,0.650497
9287,0.44027,0.370538,0.492893,0.648204,0.576547,0.574799,0.615891,0.549268,0.650497
9288,0.440704,0.370538,0.492893,0.648206,0.576547,0.574799,0.615891,0.549281,0.650507
9289,0.440704,0.370538,0.492893,0.648206,0.576548,0.5748,0.615892,0.549281,0.650507
9290,0.440737,0.370544,0.492893,0.648229,0.576551,0.574825,0.615966,0.549281,0.650507
9291,0.440737,0.370547,0.492893,0.648372,0.576552,0.574825,0.615966,0.549281,0.650507
9292,0.440738,0.370547,0.492893,0.648372,0.576552,0.574825,0.615967,0.549281,0.650507
9293,0.440738,0.37055,0.492893,0.648372,0.576552,0.574825,0.615967,0.549281,0.650507
9294,0.440739,0.37055,0.492896,0.648374,0.576552,0.574861,0.615967,0.549281,0.650512
9295,0.440752,0.37055,0.492896,0.648374,0.576556,0.574861,0.615967,0.549281,0.650512
9296,0.440752,0.37055,0.492896,0.648374,0.576556,0.574866,0.61597,0.549281,0.650512
9297,0.440752,0.37055,0.492896,0.648377,0.576556,0.574866,0.615971,0.549285,0.650512
9298,0.440752,0.37055,0.492898,0.6484,0.576556,0.574866,0.615971,0.549285,0.65052
9299,0.440769,0.37055,0.492898,0.6484,0.576556,0.575525,0.615971,0.549285,0.65052
9300,0.440769,0.37055,0.492922,0.6484,0.576556,0.575539,0.615971,0.549315,0.65052
9301,0.440772,0.37055,0.492922,0.6484,0.576556,0.575539,0.616117,0.549315,0.650808
9302,0.440772,0.37055,0.492922,0.648407,0.576556,0.575547,0.616117,0.549497,0.650811
9303,0.440772,0.37055,0.492922,0.648414,0.576556,0.575547,0.616117,0.549497,0.650812
9304,0.440772,0.37055,0.492925,0.648414,0.576556,0.575547,0.616123,0.549497,0.650812
9305,0.440772,0.37055,0.492928,0.64843,0.576556,0.575547,0.616123,0.549497,0.650812
9306,0.440772,0.37055,0.492928,0.64843,0.576556,0.575591,0.616123,0.549497,0.650812
9307,0.440775,0.37055,0.492928,0.648436,0.576556,0.575592,0.616124,0.549509,0.650812
9308,0.440775,0.37055,0.492928,0.648436,0.577207,0.575592,0.616124,0.549518,0.650812
9309,0.440775,0.37055,0.492928,0.648436,0.577209,0.575601,0.616179,0.549518,0.650812
9310,0.440775,0.37055,0.492928,0.648437,0.57721,0.575601,0.616183,0.549519,0.650814
9311,0.440777,0.37055,0.492928,0.64844,0.57721,0.575601,0.616209,0.54952,0.650814
9312,0.440777,0.37055,0.492928,0.64844,0.577327,0.575601,0.616209,0.54952,0.650814
9313,0.440777,0.37055,0.492928,0.64848,0.577327,0.575601,0.616209,0.54958,0.651018
9314,0.441017,0.37055,0.492928,0.64848,0.577327,0.575601,0.616209,0.54958,0.651018
9315,0.441018,0.370551,0.492929,0.648481,0.577327,0.575601,0.616209,0.54958,0.651018
9316,0.441018,0.370551,0.492929,0.648481,0.577327,0.575604,0.616209,0.54958,0.651018
9317,0.441019,0.370552,0.492929,0.648511,0.577327,0.575604,0.61621,0.549582,0.651021
9318,0.441019,0.370552,0.492929,0.648511,0.577374,0.575604,0.61621,0.549582,0.651021
9319,0.44104,0.370552,0.492929,0.648512,0.577374,0.575604,0.61621,0.549582,0.65105
9320,0.44113,0.370552,0.492929,0.648512,0.57738,0.575612,0.61621,0.549582,0.65105
9321,0.44113,0.370552,0.492929,0.648512,0.57738,0.575612,0.616224,0.549592,0.65105
9322,0.441134,0.370552,0.492929,0.648512,0.577381,0.575612,0.616224,0.549592,0.651051
9323,0.441155,0.370552,0.492929,0.648512,0.577381,0.575612,0.616224,0.549641,0.651064
9324,0.441155,0.370552,0.492929,0.648512,0.577381,0.575617,0.616224,0.549641,0.651076
9325,0.441155,0.370552,0.492934,0.648513,0.577381,0.575617,0.616224,0.549644,0.651076
9326,0.441155,0.370552,0.492934,0.648513,0.577382,0.575617,0.616224,0.549644,0.651076
9327,0.441169,0.370552,0.492934,0.648513,0.577382,0.575617,0.616272,0.549646,0.651076
9328,0.441169,0.370552,0.492934,0.648513,0.577385,0.575617,0.616272,0.549646,0.651099
9329,0.441221,0.370552,0.492935,0.648513,0.577385,0.575637,0.616272,0.549646,0.651144
9330,0.441299,0.370571,0.492935,0.648514,0.577385,0.575638,0.616272,0.549646,0.651146
9331,0.441328,0.370571,0.492939,0.648691,0.577385,0.575638,0.616273,0.549646,0.651146
9332,0.441328,0.370571,0.492939,0.648694,0.577385,0.575649,0.616273,0.550025,0.651146
9333,0.441328,0.370571,0.492939,0.648694,0.577392,0.575649,0.616273,0.550817,0.651146
9334,0.441328,0.370571,0.492939,0.648694,0.577469,0.575649,0.616273,0.550817,0.651184
9335,0.441365,0.370571,0.492942,0.648694,0.577469,0.57565,0.616276,0.550817,0.651184
9336,0.441365,0.370571,0.492942,0.648716,0.577469,0.57565,0.616276,0.550817,0.651184
9337,0.441365,0.370571,0.492943,0.648716,0.577469,0.57565,0.616277,0.550817,0.651184
9338,0.441365,0.370571,0.492958,0.648716,0.577469,0.57565,0.616277,0.550832,0.651184
9339,0.441365,0.370571,0.492958,0.648757,0.577469,0.575661,0.616277,0.550832,0.651184
9340,0.441367,0.370571,0.492961,0.648757,0.577469,0.575828,0.616277,0.550832,0.651202
9341,0.441367,0.370571,0.492961,0.648757,0.57747,0.575828,0.616278,0.551023,0.651202
9342,0.441367,0.370571,0.492961,0.648757,0.57747,0.575836,0.616279,0.55104,0.651202
9343,0.441367,0.370571,0.492961,0.648757,0.57747,0.578831,0.6164,0.55104,0.651202
9344,0.441367,0.370571,0.492961,0.648757,0.577527,0.578832,0.616411,0.551083,0.651202
9345,0.441367,0.370571,0.492962,0.648758,0.577527,0.578834,0.616411,0.551083,0.651203
9346,0.441381,0.370571,0.492962,0.648759,0.577564,0.579103,0.616411,0.551083,0.651203
9347,0.441381,0.370571,0.492962,0.648759,0.577564,0.579106,0.616411,0.551084,0.651203
9348,0.441381,0.370571,0.492962,0.648776,0.577565,0.579266,0.616411,0.551084,0.651232
9349,0.441381,0.370571,0.492962,0.648776,0.577568,0.579266,0.616414,0.551084,0.651233
9350,0.441381,0.370571,0.492962,0.648776,0.577568,0.579266,0.616414,0.551094,0.651257
9351,0.441381,0.370571,0.492962,0.648776,0.577568,0.579266,0.616414,0.551094,0.651257
9352,0.441381,0.370571,0.492962,0.648786,0.577581,0.579266,0.616414,0.551094,0.651257
9353,0.441383,0.370571,0.492963,0.648786,0.577581,0.579277,0.616414,0.551098,0.651267
9354,0.441383,0.370571,0.492963,0.648786,0.577581,0.579277,0.616414,0.551099,0.651267
9355,0.441383,0.370572,0.492964,0.648787,0.577585,0.579277,0.616414,0.551111,0.651281
9356,0.441383,0.370572,0.492964,0.648787,0.577585,0.579283,0.616416,0.551116,0.651281
9357,0.441387,0.370572,0.492964,0.648788,0.577585,0.579283,0.616416,0.551116,0.651281
9358,0.441387,0.370572,0.492964,0.648789,0.577601,0.579285,0.616422,0.551116,0.651282
9359,0.441392,0.370572,0.492964,0.648792,0.577608,0.579285,0.616422,0.551139,0.651282
9360,0.441393,0.370572,0.492981,0.648793,0.577608,0.579285,0.616422,0.551139,0.651282
9361,0.442189,0.370573,0.492981,0.648926,0.577608,0.579285,0.616422,0.551139,0.651282
9362,0.442189,0.370574,0.492981,0.648926,0.577608,0.579285,0.616422,0.551289,0.651284
9363,0.442189,0.370574,0.492981,0.648926,0.577614,0.579285,0.616422,0.551311,0.651284
9364,0.442189,0.370652,0.492981,0.648926,0.577614,0.579285,0.616422,0.551311,0.651285
9365,0.44219,0.370652,0.492981,0.648976,0.577614,0.579285,0.616425,0.551311,0.65136
9366,0.44219,0.370652,0.492981,0.649356,0.577614,0.579285,0.616425,0.551415,0.651387
9367,0.44219,0.370652,0.492981,0.649356,0.577614,0.579311,0.616425,0.551415,0.651387
9368,0.44219,0.370652,0.492981,0.649356,0.577614,0.579311,0.616425,0.551415,0.651387
9369,0.44219,0.370652,0.492981,0.649363,0.577614,0.579311,0.616425,0.551415,0.651387
9370,0.44219,0.370652,0.492983,0.649363,0.577614,0.579312,0.616426,0.551415,0.651387
9371,0.44219,0.370655,0.492984,0.649363,0.577614,0.579312,0.616427,0.551415,0.651387
9372,0.442198,0.370655,0.49304,0.649363,0.577614,0.579312,0.616428,0.551416,0.651422
9373,0.442198,0.370655,0.49304,0.649389,0.577614,0.579328,0.616428,0.551461,0.651459
9374,0.442202,0.370655,0.493041,0.649389,0.577614,0.57934,0.616428,0.551461,0.651459
9375,0.442202,0.370661,0.493041,0.649389,0.577614,0.57934,0.616428,0.551462,0.651464
9376,0.442202,0.370661,0.493041,0.649389,0.577614,0.57934,0.616428,0.551462,0.651464
9377,0.442202,0.370661,0.493042,0.649389,0.577615,0.57934,0.616428,0.551462,0.651464
9378,0.442202,0.370661,0.493042,0.649389,0.577615,0.57934,0.616429,0.551462,0.651464
9379,0.442202,0.370661,0.493042,0.649389,0.577615,0.57934,0.616431,0.551463,0.651464
9380,0.442202,0.370661,0.493042,0.649389,0.577615,0.579362,0.616431,0.551463,0.651464
9381,0.442206,0.370661,0.493042,0.649391,0.577615,0.579362,0.616431,0.551463,0.651464
9382,0.442206,0.370661,0.493042,0.649391,0.577615,0.579362,0.616431,0.55147,0.651464
9383,0.442386,0.370661,0.493042,0.649391,0.577615,0.579414,0.616432,0.55147,0.651504
9384,0.442386,0.370661,0.493042,0.649391,0.577709,0.579414,0.616966,0.551527,0.651504
9385,0.442386,0.370661,0.493042,0.649391,0.577709,0.579414,0.616966,0.551527,0.651504
9386,0.442386,0.370661,0.493042,0.649391,0.577709,0.579414,0.616966,0.551527,0.651504
9387,0.442386,0.370661,0.493042,0.649391,0.577709,0.579414,0.616969,0.551528,0.651504
9388,0.44239,0.370661,0.493191,0.649391,0.577713,0.579414,0.616986,0.551528,0.651504
9389,0.442404,0.370661,0.493191,0.649392,0.577713,0.579414,0.616986,0.551528,0.651504
9390,0.442404,0.370661,0.493192,0.649392,0.577713,0.579414,0.616986,0.551528,0.651504
9391,0.442404,0.370661,0.493192,0.649392,0.577713,0.579414,0.616997,0.551528,0.651547
9392,0.442412,0.370661,0.493192,0.649392,0.577713,0.579415,0.616997,0.551555,0.651547
9393,0.442412,0.370661,0.493192,0.649392,0.577713,0.579415,0.616997,0.551555,0.651547
9394,0.442412,0.370661,0.493192,0.649396,0.577714,0.579415,0.616997,0.551555,0.651547
9395,0.442412,0.370661,0.493192,0.649396,0.577714,0.579415,0.617076,0.551555,0.651547
9396,0.442412,0.370661,0.493192,0.649396,0.577726,0.579415,0.617076,0.551556,0.651567
9397,0.442412,0.370661,0.493193,0.649401,0.577726,0.579416,0.617076,0.551556,0.651593
9398,0.442412,0.370661,0.493193,0.649406,0.577736,0.579416,0.617082,0.551556,0.651593
9399,0.442412,0.370661,0.493193,0.649406,0.577736,0.579416,0.617082,0.551556,0.651593
9400,0.442412,0.370661,0.493193,0.649406,0.577739,0.579425,0.617082,0.551556,0.651593
9401,0.442412,0.370661,0.493193,0.649407,0.577739,0.579425,0.617083,0.551557,0.651626
9402,0.442412,0.370661,0.493194,0.649407,0.577739,0.579425,0.617083,0.551557,0.651626
9403,0.442417,0.370661,0.493194,0.649407,0.577739,0.579484,0.617083,0.551557,0.651686
9404,0.442417,0.370661,0.493195,0.649413,0.577739,0.579484,0.617083,0.551557,0.652651
9405,0.442417,0.370661,0.493195,0.649413,0.577755,0.579498,0.617083,0.551557,0.652651
9406,0.442417,0.370661,0.493195,0.649415,0.577759,0.579498,0.617083,0.551562,0.652805
9407,0.44243,0.370661,0.493195,0.649415,0.577759,0.579498,0.617083,0.551565,0.65295
9408,0.44243,0.370661,0.493195,0.64943,0.577759,0.579498,0.617083,0.551565,0.653113
9409,0.44243,0.370661,0.493195,0.64943,0.57776,0.579498,0.617085,0.551565,0.653113
9410,0.44243,0.370661,0.493198,0.64943,0.577766,0.579498,0.617088,0.551565,0.653113
9411,0.442431,0.370661,0.493198,0.64943,0.57777,0.580012,0.617088,0.551566,0.653141
9412,0.442431,0.370661,0.493198,0.64943,0.577787,0.580012,0.617088,0.551567,0.653141
9413,0.442431,0.370662,0.493198,0.64943,0.577788,0.580012,0.617088,0.551567,0.653141
9414,0.442436,0.370663,0.493209,0.64943,0.577789,0.580012,0.617088,0.551567,0.653141
9415,0.442438,0.370663,0.493209,0.64943,0.577812,0.580012,0.617088,0.551585,0.653141
9416,0.442439,0.370663,0.493209,0.649432,0.577812,0.580012,0.617088,0.5516,0.653141
9417,0.442439,0.370663,0.493209,0.649432,0.577812,0.58002,0.617088,0.551601,0.653141
9418,0.442439,0.370663,0.493209,0.64944,0.577812,0.58002,0.617088,0.551601,0.653141
9419,0.44244,0.370663,0.493209,0.64944,0.577812,0.58002,0.617088,0.551601,0.653141
9420,0.442442,0.370663,0.493209,0.64944,0.577812,0.58002,0.617089,0.55161,0.653151
9421,0.442442,0.370663,0.493209,0.64944,0.577812,0.580021,0.61709,0.55161,0.653159
9422,0.442444,0.370664,0.493209,0.649446,0.577812,0.580055,0.61709,0.55161,0.653161
9423,0.442452,0.370664,0.493209,0.649446,0.577812,0.580055,0.61709,0.55163,0.653277
9424,0.442452,0.370664,0.493209,0.649446,0.577812,0.580055,0.61709,0.551631,0.65328
9425,0.442452,0.370664,0.493209,0.649446,0.577812,0.580055,0.61709,0.551631,0.65328
9426,0.442453,0.370664,0.493209,0.649446,0.577812,0.580055,0.617091,0.551631,0.65328
9427,0.442453,0.370664,0.493228,0.649457,0.577812,0.580055,0.617092,0.551636,0.65328
9428,0.442453,0.370664,0.49323,0.649457,0.577812,0.580055,0.617092,0.551647,0.65328
9429,0.442453,0.370664,0.49323,0.649892,0.577812,0.580055,0.617092,0.551647,0.653282
9430,0.442453,0.370664,0.493273,0.649895,0.577812,0.580055,0.617092,0.551647,0.653282
9431,0.442461,0.370664,0.493274,0.649907,0.577812,0.580055,0.617092,0.551647,0.653282
9432,0.442505,0.370664,0.493274,0.649907,0.577813,0.580055,0.617092,0.551647,0.653282
9433,0.442513,0.370664,0.49328,0.649934,0.577813,0.580055,0.617093,0.551715,0.653282
9434,0.442513,0.370664,0.49328,0.650057,0.577813,0.580055,0.617093,0.551715,0.653282
9435,0.442513,0.370664,0.49328,0.650058,0.577813,0.580147,0.617093,0.551716,0.653323
9436,0.442513,0.370664,0.493282,0.650058,0.577826,0.580147,0.617093,0.551716,0.653323
9437,0.442513,0.370664,0.493282,0.650065,0.577827,0.580152,0.617093,0.55184,0.653323
9438,0.442515,0.370664,0.493282,0.650468,0.577828,0.580152,0.617093,0.551841,0.653323
9439,0.442515,0.370664,0.493282,0.650468,0.577828,0.580153,0.617093,0.551841,0.653323
9440,0.442515,0.370665,0.493282,0.650468,0.577828,0.580153,0.617112,0.551841,0.653341
9441,0.442529,0.370665,0.493282,0.650468,0.577828,0.580154,0.617112,0.551844,0.653341
9442,0.442529,0.370665,0.493282,0.650468,0.577854,0.580154,0.617123,0.551844,0.653341
9443,0.442529,0.370665,0.493282,0.650468,0.577857,0.580274,0.617152,0.551844,0.653341
9444,0.442529,0.370665,0.493282,0.650475,0.577857,0.580274,0.617152,0.551844,0.653341
9445,0.442559,0.370665,0.493282,0.650475,0.577857,0.580275,0.617156,0.551844,0.653341
9446,0.442559,0.370665,0.493282,0.650475,0.577857,0.580275,0.617156,0.551844,0.653341
9447,0.44256,0.370665,0.493283,0.650475,0.577858,0.580275,0.617156,0.551856,0.653341
9448,0.44256,0.370665,0.493283,0.650497,0.577858,0.580275,0.617161,0.551863,0.653341
9449,0.44256,0.370699,0.493283,0.650497,0.577858,0.580275,0.61717,0.551863,0.653341
9450,0.44256,0.370699,0.493283,0.650502,0.57786,0.580275,0.61717,0.551863,0.653341
9451,0.44256,0.370712,0.493283,0.650502,0.57786,0.580275,0.617175,0.551863,0.653341
9452,0.44256,0.370712,0.493283,0.650502,0.57786,0.580281,0.617175,0.551864,0.653341
9453,0.44256,0.370712,0.493283,0.650502,0.57786,0.580281,0.617177,0.551864,0.653342
9454,0.442607,0.370712,0.493283,0.650502,0.577861,0.580281,0.617181,0.552023,0.653348
9455,0.442607,0.370726,0.493283,0.650502,0.577861,0.580281,0.617181,0.552023,0.653349
9456,0.442607,0.370726,0.493283,0.650502,0.577861,0.580281,0.617181,0.552023,0.653349
9457,0.442607,0.370726,0.493284,0.650502,0.577861,0.580281,0.617181,0.552025,0.653406
9458,0.442624,0.370726,0.493284,0.650502,0.577916,0.580281,0.617181,0.552025,0.653406
9459,0.44263,0.370726,0.493284,0.650502,0.577916,0.580281,0.617181,0.552025,0.653406
9460,0.44263,0.370726,0.493286,0.650503,0.577916,0.580284,0.617204,0.552028,0.653406
9461,0.442729,0.370726,0.493286,0.650511,0.577916,0.580284,0.617204,0.552028,0.653406
9462,0.443608,0.370729,0.493286,0.650511,0.577918,0.580284,0.617223,0.552028,0.653406
9463,0.443632,0.370729,0.493287,0.650511,0.577918,0.580284,0.617224,0.552028,0.653408
9464,0.443656,0.370729,0.493287,0.650511,0.578121,0.580286,0.617228,0.552038,0.65342
9465,0.443678,0.370729,0.493287,0.650545,0.578124,0.580286,0.617228,0.552038,0.65342
9466,0.443678,0.370729,0.493287,0.650545,0.578124,0.580286,0.617229,0.552198,0.653938
9467,0.443678,0.370729,0.493287,0.650545,0.578124,0.580287,0.617229,0.552198,0.653939
9468,0.443678,0.370729,0.493287,0.650572,0.578131,0.580289,0.61723,0.552198,0.653939
9469,0.443719,0.370729,0.493287,0.650572,0.578131,0.580289,0.61723,0.552198,0.653939
9470,0.443719,0.370729,0.493288,0.650572,0.578132,0.580289,0.617232,0.552198,0.653939
9471,0.443725,0.370729,0.493288,0.650572,0.578132,0.580296,0.617233,0.552203,0.65394
9472,0.443725,0.370729,0.493288,0.650577,0.578132,0.580296,0.617233,0.552203,0.65394
9473,0.44373,0.370729,0.493288,0.650577,0.578132,0.580297,0.617233,0.552203,0.653941
9474,0.44373,0.370729,0.493288,0.650676,0.578135,0.580297,0.617233,0.552203,0.653941
9475,0.44373,0.370735,0.493288,0.650684,0.578135,0.580298,0.617234,0.552203,0.653942
9476,0.44373,0.370735,0.493325,0.650684,0.578136,0.580299,0.617234,0.552203,0.653944
9477,0.44373,0.370735,0.493325,0.650704,0.578136,0.580299,0.617234,0.552203,0.653947
9478,0.443748,0.370735,0.493325,0.650704,0.578136,0.580507,0.617234,0.552203,0.653947
9479,0.443748,0.370735,0.493325,0.650704,0.578137,0.580602,0.617234,0.552203,0.653947
9480,0.444146,0.370735,0.493325,0.650705,0.578137,0.580602,0.617234,0.552203,0.653947
9481,0.444146,0.370735,0.493325,0.650731,0.578137,0.580602,0.617234,0.552203,0.653947
9482,0.444163,0.370737,0.493325,0.650731,0.578137,0.580752,0.617234,0.552203,0.653947
9483,0.444163,0.370737,0.493325,0.650761,0.578137,0.580809,0.617234,0.552203,0.653947
9484,0.444516,0.370737,0.493325,0.650765,0.578137,0.580809,0.617234,0.552203,0.653948
9485,0.444517,0.370737,0.493325,0.650787,0.578147,0.580809,0.617235,0.552203,0.653948
9486,0.444518,0.370737,0.493325,0.650787,0.578147,0.580811,0.617235,0.552203,0.653948
9487,0.444518,0.370737,0.493325,0.650787,0.578147,0.580811,0.617236,0.552206,0.653957
9488,0.444525,0.370738,0.493327,0.650787,0.578147,0.580811,0.617236,0.552206,0.653963
9489,0.444525,0.370738,0.493327,0.650787,0.578147,0.580811,0.617236,0.552207,0.653978
9490,0.444533,0.370738,0.493327,0.650787,0.578147,0.580811,0.617236,0.552209,0.65398
9491,0.444533,0.370738,0.493327,0.650787,0.578147,0.580811,0.617237,0.552209,0.653983
9492,0.444533,0.370738,0.493332,0.650787,0.578158,0.580812,0.617237,0.552304,0.653985
9493,0.444533,0.370738,0.493332,0.650787,0.578158,0.580812,0.617237,0.552304,0.653985
9494,0.444533,0.370738,0.493332,0.650787,0.578158,0.580815,0.617237,0.552304,0.653985
9495,0.444549,0.370738,0.493332,0.650799,0.578158,0.580815,0.617237,0.552304,0.653986
9496,0.444549,0.370738,0.493332,0.650799,0.578158,0.580815,0.617237,0.552304,0.653987
9497,0.444549,0.370738,0.493332,0.650799,0.578158,0.580815,0.617237,0.552313,0.653987
9498,0.44456,0.370738,0.493332,0.650963,0.578158,0.580815,0.617237,0.552313,0.653987
9499,0.44456,0.370738,0.493332,0.650963,0.578158,0.580815,0.617238,0.552314,0.653987
9500,0.44456,0.370738,0.493333,0.650992,0.578179,0.580815,0.61724,0.552314,0.654012
9501,0.44456,0.370738,0.493333,0.650992,0.578179,0.580815,0.61724,0.552314,0.654013
9502,0.44456,0.370738,0.493333,0.650992,0.578184,0.580815,0.61724,0.552314,0.654035
9503,0.44456,0.370738,0.493333,0.650992,0.578184,0.580815,0.61724,0.552321,0.654035
9504,0.444635,0.370738,0.493345,0.650992,0.578184,0.580815,0.61724,0.552321,0.65404
9505,0.444635,0.370738,0.493345,0.650996,0.578184,0.580815,0.61724,0.552321,0.654042
