FE,CMOEAD,CMOMBI2,HypE,NSGAII,NSGAIII,SPEA2,SPEA2SDE,ThetaDEA,CHHCO
9269,0.552843,0.633381,0.469544,0.661656,0.683365,0.660179,0.65984,0.658556,0.669115
9270,0.552843,0.633381,0.469544,0.661656,0.683543,0.660179,0.659841,0.658579,0.669115
9271,0.552843,0.633381,0.469544,0.661656,0.68355,0.660183,0.659841,0.658599,0.669115
9272,0.552843,0.633381,0.469547,0.661904,0.68355,0.660186,0.659841,0.658599,0.669115
9273,0.552845,0.633382,0.469547,0.661904,0.68355,0.660186,0.659841,0.658599,0.669115
9274,0.552845,0.633382,0.469547,0.661904,0.68355,0.660188,0.659842,0.658599,0.669115
9275,0.552845,0.633392,0.469547,0.661904,0.68355,0.660193,0.659842,0.658986,0.669115
9276,0.552845,0.633392,0.469547,0.661904,0.683555,0.660199,0.659842,0.659013,0.669148
9277,0.552845,0.633392,0.469547,0.661904,0.683555,0.660199,0.659843,0.659013,0.669148
9278,0.552845,0.633392,0.469547,0.661904,0.683603,0.660199,0.659843,0.659013,0.669148
9279,0.552845,0.633392,0.469547,0.661904,0.683603,0.6602,0.659843,0.659013,0.669154
9280,0.552845,0.633392,0.469547,0.661904,0.683603,0.6602,0.659853,0.659133,0.669166
9281,0.552845,0.633392,0.469547,0.661904,0.683603,0.6602,0.659853,0.659133,0.669166
9282,0.552845,0.633395,0.469547,0.661904,0.683603,0.6602,0.659853,0.659133,0.669166
9283,0.552868,0.633395,0.469547,0.661904,0.683603,0.6602,0.659853,0.659135,0.669166
9284,0.552868,0.633395,0.469547,0.661904,0.683603,0.6602,0.659853,0.659135,0.669166
9285,0.552868,0.633395,0.469547,0.661914,0.683604,0.6602,0.659853,0.659135,0.669174
9286,0.552868,0.633395,0.469547,0.661914,0.683634,0.6602,0.659853,0.659135,0.669174
9287,0.552868,0.633395,0.4697,0.661914,0.683662,0.6602,0.659853,0.659135,0.669174
9288,0.552868,0.633395,0.4697,0.661914,0.683662,0.660201,0.659853,0.659136,0.669174
9289,0.552868,0.633395,0.4697,0.661923,0.683662,0.660201,0.659853,0.659136,0.669176
9290,0.552868,0.633395,0.4697,0.661926,0.683665,0.660201,0.659854,0.659142,0.669176
9291,0.55287,0.633395,0.4697,0.661926,0.683665,0.660201,0.659854,0.659174,0.669176
9292,0.55287,0.633395,0.4697,0.661926,0.683768,0.660201,0.659854,0.659174,0.669176
9293,0.55287,0.633395,0.4697,0.661926,0.683771,0.660209,0.659854,0.659174,0.669177
9294,0.55287,0.633399,0.4697,0.661927,0.683772,0.660209,0.659854,0.659174,0.669177
9295,0.55287,0.633399,0.4697,0.661927,0.683773,0.66021,0.659854,0.659174,0.669178
9296,0.55287,0.633412,0.4697,0.661927,0.683773,0.66021,0.659854,0.659193,0.669178
9297,0.55287,0.633412,0.4697,0.661927,0.683773,0.66021,0.659858,0.659193,0.669178
9298,0.55287,0.633412,0.469728,0.662183,0.683801,0.66021,0.659858,0.659193,0.669178
9299,0.55287,0.633412,0.469728,0.662183,0.683811,0.66021,0.659858,0.659193,0.669178
9300,0.55287,0.633412,0.469728,0.662183,0.683823,0.66021,0.659858,0.659193,0.669185
9301,0.552871,0.633412,0.469728,0.662183,0.683824,0.660361,0.659862,0.659196,0.669185
9302,0.552899,0.633412,0.469728,0.662183,0.683824,0.660417,0.659867,0.659196,0.669185
9303,0.552899,0.633412,0.469728,0.662183,0.683824,0.660418,0.659872,0.659196,0.669187
9304,0.552917,0.633412,0.469728,0.662183,0.683824,0.660418,0.659872,0.659197,0.669187
9305,0.552917,0.633412,0.469728,0.662211,0.683839,0.660418,0.659872,0.659197,0.669188
9306,0.552917,0.633412,0.469728,0.662211,0.683842,0.660418,0.659872,0.659205,0.669211
9307,0.552917,0.633412,0.469728,0.662211,0.683842,0.660418,0.659872,0.659206,0.669211
9308,0.552917,0.633412,0.469728,0.662211,0.683842,0.66042,0.659872,0.659228,0.669211
9309,0.552917,0.633412,0.469729,0.662223,0.683842,0.66042,0.659879,0.659228,0.669217
9310,0.552917,0.633412,0.469729,0.662302,0.683846,0.66042,0.65988,0.659229,0.669217
9311,0.552917,0.633417,0.469729,0.662302,0.683846,0.660466,0.65988,0.659229,0.669218
9312,0.553104,0.633417,0.469729,0.662302,0.684407,0.660466,0.659881,0.659229,0.669218
9313,0.553104,0.633417,0.469729,0.662302,0.684407,0.660466,0.659881,0.659229,0.669218
9314,0.553105,0.633417,0.469729,0.662302,0.684407,0.660466,0.659881,0.659229,0.669218
9315,0.553105,0.633417,0.469729,0.662302,0.684407,0.660466,0.659882,0.659229,0.669218
9316,0.553105,0.633427,0.46973,0.662302,0.684408,0.660468,0.659922,0.659229,0.669222
9317,0.553105,0.633427,0.46973,0.662302,0.684408,0.660468,0.659922,0.65923,0.669223
9318,0.553142,0.633428,0.46973,0.662329,0.684408,0.660468,0.659922,0.65923,0.669223
9319,0.553142,0.633429,0.46973,0.662329,0.684408,0.660468,0.659925,0.65923,0.669223
9320,0.553142,0.633429,0.46973,0.662329,0.684429,0.660489,0.659925,0.659231,0.669238
9321,0.553142,0.633429,0.469736,0.662329,0.684429,0.660489,0.659925,0.659231,0.669238
9322,0.553142,0.633429,0.469736,0.662329,0.684429,0.660489,0.659925,0.659231,0.669255
9323,0.553142,0.633429,0.469736,0.662329,0.684429,0.660489,0.659925,0.659231,0.669255
9324,0.553142,0.633431,0.469736,0.662344,0.684429,0.660489,0.659925,0.659232,0.669255
9325,0.553142,0.634171,0.469736,0.662344,0.68443,0.660564,0.659925,0.659232,0.669255
9326,0.553142,0.634171,0.469736,0.662344,0.684432,0.660572,0.659925,0.659232,0.669255
9327,0.553159,0.634174,0.469736,0.662344,0.684442,0.660572,0.659925,0.659232,0.66928
9328,0.553164,0.634174,0.469738,0.662345,0.684442,0.660572,0.659925,0.65929,0.66941
9329,0.553164,0.634174,0.469738,0.66235,0.684442,0.660572,0.659926,0.65929,0.66941
9330,0.553164,0.634174,0.469738,0.662629,0.684442,0.660572,0.659926,0.659306,0.66941
9331,0.553164,0.634174,0.469738,0.662629,0.684442,0.660575,0.659926,0.659313,0.66941
9332,0.553164,0.634174,0.469738,0.662629,0.684442,0.660575,0.659927,0.659313,0.669413
9333,0.553164,0.634175,0.469738,0.662629,0.684445,0.660575,0.659927,0.659314,0.669538
9334,0.553164,0.634175,0.469738,0.662629,0.684445,0.660576,0.659927,0.659314,0.669548
9335,0.553164,0.634175,0.469738,0.662629,0.684445,0.660576,0.659927,0.659844,0.669556
9336,0.553164,0.634175,0.469738,0.662632,0.684445,0.660576,0.659927,0.659844,0.669556
9337,0.553164,0.634175,0.469738,0.662634,0.684445,0.660576,0.659927,0.659844,0.669556
9338,0.553164,0.634175,0.469738,0.662634,0.684445,0.660576,0.659927,0.659844,0.669556
9339,0.553164,0.634175,0.469738,0.662634,0.684445,0.660576,0.659927,0.659844,0.669556
9340,0.553165,0.634175,0.469739,0.662636,0.684445,0.660595,0.659928,0.659844,0.669558
9341,0.553166,0.634175,0.469739,0.662672,0.684445,0.660595,0.659929,0.659844,0.669559
9342,0.553166,0.634175,0.469741,0.662672,0.684445,0.660595,0.659935,0.659846,0.669559
9343,0.553166,0.634175,0.469751,0.662672,0.684448,0.660595,0.659935,0.659859,0.669559
9344,0.553166,0.634175,0.469751,0.662672,0.684452,0.660663,0.659936,0.659859,0.669599
9345,0.553166,0.634175,0.469751,0.662672,0.684452,0.660663,0.659936,0.659859,0.669599
9346,0.553166,0.634175,0.469751,0.662675,0.684453,0.660665,0.659936,0.659859,0.669599
9347,0.553166,0.634175,0.469751,0.662726,0.684489,0.660665,0.659936,0.659859,0.669599
9348,0.553167,0.634175,0.469751,0.662726,0.684506,0.660665,0.659936,0.65986,0.6696
9349,0.553789,0.634175,0.469751,0.662726,0.68451,0.660666,0.659936,0.65986,0.6696
9350,0.553789,0.634176,0.469751,0.662726,0.68451,0.660666,0.659936,0.659861,0.6696
9351,0.553792,0.634176,0.469751,0.662726,0.68451,0.660666,0.66002,0.65987,0.6696
9352,0.553792,0.634176,0.469751,0.662727,0.684521,0.660666,0.660021,0.65987,0.6696
9353,0.553792,0.634176,0.469751,0.662727,0.684521,0.660667,0.660024,0.659912,0.6696
9354,0.553792,0.634176,0.469751,0.66273,0.684521,0.660667,0.660026,0.659912,0.6696
9355,0.553792,0.634176,0.469751,0.66273,0.684521,0.660667,0.660026,0.659912,0.669603
9356,0.553792,0.634176,0.469751,0.66273,0.684521,0.660667,0.660027,0.659914,0.669604
9357,0.553792,0.634176,0.469751,0.66273,0.684521,0.660667,0.660028,0.659914,0.669604
9358,0.553792,0.634176,0.469751,0.66273,0.684521,0.660721,0.660028,0.659914,0.669604
9359,0.553792,0.634176,0.469751,0.66273,0.684521,0.660722,0.660028,0.659915,0.669604
9360,0.553809,0.634176,0.469751,0.662733,0.684522,0.660732,0.660031,0.659915,0.669604
9361,0.553809,0.634176,0.469751,0.662892,0.684522,0.660732,0.660031,0.659921,0.669604
9362,0.553809,0.634176,0.469751,0.662892,0.684522,0.660973,0.660034,0.659921,0.669604
9363,0.553809,0.634176,0.469751,0.662892,0.684539,0.660973,0.660034,0.659921,0.669628
9364,0.553809,0.634176,0.469753,0.662902,0.684539,0.660977,0.660034,0.659965,0.669628
9365,0.553809,0.634176,0.469753,0.662902,0.68454,0.660977,0.660034,0.659965,0.669668
9366,0.553809,0.634181,0.469753,0.662902,0.68454,0.660992,0.660034,0.659965,0.669668
9367,0.553809,0.634181,0.469753,0.662902,0.68454,0.660992,0.660034,0.65998,0.669668
9368,0.553809,0.634181,0.469756,0.662902,0.684553,0.660992,0.660034,0.659981,0.669669
9369,0.553811,0.634181,0.469756,0.662902,0.684565,0.660997,0.660034,0.659981,0.669739
9370,0.553811,0.634181,0.469756,0.662902,0.684568,0.660997,0.660034,0.659983,0.669739
9371,0.554289,0.634181,0.469756,0.662902,0.684568,0.660997,0.660055,0.659984,0.669739
9372,0.554289,0.634181,0.469756,0.662903,0.684568,0.660997,0.660069,0.659985,0.669739
9373,0.554289,0.634181,0.469756,0.662903,0.684569,0.660997,0.660069,0.659985,0.669739
9374,0.554289,0.634181,0.469756,0.662903,0.684599,0.660997,0.660069,0.659985,0.669741
9375,0.554289,0.634181,0.469756,0.663017,0.684601,0.660997,0.66007,0.659985,0.669741
9376,0.554289,0.634181,0.469756,0.663017,0.684601,0.660997,0.660072,0.659985,0.669741
9377,0.554289,0.634181,0.469756,0.663017,0.684601,0.660997,0.660072,0.659985,0.669741
9378,0.554289,0.634181,0.469756,0.663018,0.684601,0.661002,0.660115,0.659985,0.669741
9379,0.554289,0.634194,0.469756,0.663018,0.684601,0.661002,0.660116,0.659985,0.669741
9380,0.554289,0.634194,0.46976,0.663018,0.684623,0.661002,0.660136,0.659985,0.669745
9381,0.554299,0.634194,0.469761,0.663018,0.684623,0.661002,0.660139,0.659985,0.669746
9382,0.554301,0.634194,0.469761,0.66302,0.684623,0.661002,0.660145,0.659985,0.669785
9383,0.554301,0.634194,0.469761,0.66303,0.684623,0.661024,0.660147,0.659985,0.669811
9384,0.554301,0.634194,0.469761,0.663031,0.684623,0.661025,0.660149,0.659987,0.66983
9385,0.554301,0.634194,0.469808,0.663035,0.684623,0.661025,0.660149,0.659987,0.66983
9386,0.554301,0.634194,0.469808,0.663035,0.684648,0.661026,0.660159,0.659988,0.66983
9387,0.554303,0.634199,0.469808,0.663035,0.68471,0.661026,0.660159,0.659991,0.66983
9388,0.554303,0.634199,0.469808,0.663093,0.68471,0.661026,0.660159,0.659991,0.669831
9389,0.554303,0.634199,0.469808,0.663093,0.68471,0.661026,0.660159,0.659991,0.669848
9390,0.554345,0.634199,0.46981,0.663093,0.684715,0.661031,0.660159,0.659991,0.669864
9391,0.554345,0.634199,0.46981,0.663093,0.684716,0.661031,0.660159,0.659996,0.670159
9392,0.554345,0.634199,0.46981,0.663093,0.684795,0.661031,0.66016,0.660188,0.670162
9393,0.554345,0.634314,0.46981,0.663093,0.684795,0.661045,0.66016,0.660188,0.670172
9394,0.554345,0.634314,0.46981,0.663093,0.684795,0.661077,0.66016,0.660188,0.670172
9395,0.554346,0.634314,0.46981,0.663093,0.684795,0.661077,0.66016,0.660212,0.670323
9396,0.554346,0.634314,0.46981,0.663093,0.684836,0.661077,0.66016,0.660213,0.670323
9397,0.554346,0.634314,0.46981,0.663094,0.684836,0.661078,0.66016,0.660225,0.670334
9398,0.554346,0.634314,0.46981,0.663094,0.684836,0.661078,0.66016,0.660225,0.670335
9399,0.554346,0.634314,0.46981,0.663094,0.684836,0.661166,0.66016,0.660225,0.670335
9400,0.554346,0.634314,0.46981,0.663094,0.684836,0.661294,0.660321,0.660225,0.670335
9401,0.554346,0.634314,0.469811,0.663094,0.684836,0.661294,0.660321,0.660226,0.670336
9402,0.554346,0.634314,0.469811,0.663097,0.684838,0.661294,0.660321,0.660227,0.670336
9403,0.554346,0.634314,0.469811,0.663098,0.684839,0.661294,0.660321,0.660227,0.670342
9404,0.554346,0.634314,0.469811,0.663098,0.684839,0.661304,0.660322,0.66023,0.670342
9405,0.554346,0.634314,0.469811,0.663098,0.684839,0.661369,0.660331,0.660321,0.670343
9406,0.554346,0.634314,0.469811,0.663098,0.68484,0.661369,0.660331,0.660336,0.670343
9407,0.554346,0.634314,0.469811,0.663098,0.68484,0.661416,0.660331,0.660336,0.670343
9408,0.554346,0.634314,0.469811,0.663098,0.68484,0.661416,0.660331,0.660336,0.670343
9409,0.554358,0.634314,0.469811,0.663104,0.684852,0.661428,0.660335,0.660351,0.670343
9410,0.554358,0.634315,0.469811,0.663139,0.684852,0.661433,0.660335,0.660351,0.670343
9411,0.554358,0.634315,0.469811,0.663139,0.684852,0.661455,0.660335,0.660351,0.670345
9412,0.554358,0.634315,0.469811,0.663139,0.684853,0.661488,0.660335,0.660351,0.670345
9413,0.554358,0.634315,0.469811,0.663141,0.684854,0.661488,0.660391,0.660351,0.670346
9414,0.554358,0.634315,0.469811,0.663141,0.685033,0.661488,0.660391,0.66041,0.670352
9415,0.554358,0.634315,0.469811,0.663141,0.685071,0.661501,0.660391,0.660413,0.670353
9416,0.554358,0.634315,0.469811,0.663141,0.685182,0.661512,0.660391,0.660417,0.670369
9417,0.554358,0.634315,0.469811,0.663141,0.685199,0.661514,0.660394,0.660419,0.670369
9418,0.55436,0.634315,0.469811,0.663141,0.685199,0.661514,0.660394,0.660419,0.67039
9419,0.55436,0.634315,0.469811,0.663141,0.685199,0.661514,0.660396,0.660419,0.67039
9420,0.554361,0.634315,0.469811,0.663141,0.685204,0.661514,0.660398,0.660419,0.67039
9421,0.554361,0.634316,0.469811,0.663141,0.685204,0.661569,0.660399,0.660419,0.670415
9422,0.554361,0.634316,0.469811,0.663141,0.685205,0.661569,0.660399,0.660425,0.670514
9423,0.554361,0.634316,0.469811,0.663141,0.685205,0.661569,0.660399,0.660427,0.670514
9424,0.554361,0.634316,0.469811,0.663145,0.685212,0.661569,0.660399,0.660427,0.670521
9425,0.554361,0.634318,0.469811,0.663145,0.685212,0.661569,0.660411,0.660427,0.670601
9426,0.554361,0.634318,0.469811,0.663145,0.68538,0.66157,0.660411,0.660844,0.670601
9427,0.554495,0.634318,0.469811,0.663145,0.685489,0.661575,0.660412,0.660844,0.670601
9428,0.554495,0.634319,0.469811,0.663145,0.685489,0.661575,0.660412,0.660844,0.670601
9429,0.554495,0.634319,0.469811,0.663148,0.685516,0.661583,0.660417,0.660844,0.670601
9430,0.554513,0.63432,0.469811,0.663148,0.685517,0.661653,0.66046,0.660879,0.670601
9431,0.554513,0.63432,0.469811,0.663207,0.685517,0.661653,0.660463,0.660879,0.670601
9432,0.554513,0.63432,0.469811,0.663207,0.685529,0.661653,0.660463,0.660879,0.670601
9433,0.554518,0.63432,0.469811,0.663208,0.68553,0.661653,0.660463,0.660879,0.670601
9434,0.554696,0.634321,0.469811,0.663208,0.68553,0.661653,0.660463,0.660881,0.670931
9435,0.5558,0.634322,0.469811,0.663208,0.685547,0.661653,0.660463,0.660881,0.670931
9436,0.5558,0.634322,0.469812,0.663208,0.685547,0.661735,0.660463,0.660881,0.670934
9437,0.5558,0.634322,0.46988,0.66321,0.685558,0.661735,0.660463,0.660881,0.670947
9438,0.556033,0.634322,0.469884,0.66321,0.685558,0.661735,0.660467,0.660887,0.670947
9439,0.556033,0.634322,0.469884,0.66325,0.685558,0.661735,0.660468,0.66089,0.670947
9440,0.556033,0.634322,0.469884,0.663251,0.685558,0.661735,0.660468,0.660891,0.670947
9441,0.556033,0.634323,0.469884,0.663251,0.685559,0.661735,0.660468,0.660891,0.670947
9442,0.556033,0.634323,0.469884,0.663251,0.68693,0.661735,0.660468,0.660891,0.670948
9443,0.556033,0.634323,0.469884,0.663251,0.686931,0.661738,0.660468,0.660895,0.670948
9444,0.556033,0.634323,0.469884,0.663251,0.686931,0.661738,0.660468,0.660895,0.671003
9445,0.556033,0.634324,0.469884,0.663266,0.686931,0.661738,0.660481,0.660895,0.671011
9446,0.556033,0.634324,0.469884,0.663266,0.686933,0.661738,0.660481,0.660916,0.671011
9447,0.556033,0.634324,0.469884,0.663266,0.686933,0.661738,0.660481,0.66097,0.671015
9448,0.556168,0.634343,0.469884,0.663267,0.686944,0.661738,0.660482,0.66097,0.671015
9449,0.556168,0.634343,0.469884,0.663267,0.686944,0.661796,0.660482,0.660974,0.671016
9450,0.55617,0.634344,0.469884,0.663267,0.686999,0.661796,0.660488,0.660974,0.67128
9451,0.55617,0.634344,0.469884,0.663267,0.687004,0.66181,0.660488,0.661028,0.67128
9452,0.55617,0.634344,0.469884,0.663267,0.687004,0.66181,0.660488,0.661081,0.67128
9453,0.55617,0.634361,0.469887,0.663267,0.687037,0.661837,0.660488,0.661081,0.6713
9454,0.55617,0.634361,0.469887,0.663267,0.68704,0.661839,0.660488,0.661081,0.6713
9455,0.556188,0.634361,0.469888,0.663267,0.687129,0.661846,0.660488,0.661091,0.671324
9456,0.556188,0.634361,0.469888,0.663295,0.687129,0.661846,0.660488,0.661091,0.671324
9457,0.556188,0.634361,0.469888,0.663321,0.68716,0.661846,0.660488,0.661091,0.671325
9458,0.556188,0.634362,0.469888,0.663321,0.68716,0.661846,0.660492,0.661091,0.671337
9459,0.556188,0.634362,0.469888,0.663321,0.687166,0.661846,0.660494,0.661092,0.671337
9460,0.556188,0.634362,0.469888,0.663321,0.687166,0.661848,0.660495,0.661093,0.671337
9461,0.556412,0.634362,0.469889,0.663325,0.687166,0.661848,0.660495,0.661093,0.671339
9462,0.556412,0.634362,0.469889,0.663325,0.687166,0.661848,0.660495,0.661093,0.671339
9463,0.556412,0.634364,0.469889,0.663325,0.687166,0.661849,0.660495,0.661172,0.671339
9464,0.556412,0.634364,0.469889,0.663325,0.687166,0.661849,0.660495,0.661172,0.671339
9465,0.556413,0.634364,0.469889,0.663325,0.687166,0.661849,0.6605,0.661172,0.671339
9466,0.556413,0.634366,0.469889,0.663325,0.687166,0.661923,0.660528,0.661172,0.671339
9467,0.556413,0.634366,0.469889,0.663325,0.687166,0.661925,0.660528,0.661172,0.671339
9468,0.556425,0.634366,0.46989,0.663325,0.687166,0.661931,0.660528,0.661567,0.671339
9469,0.556425,0.634372,0.46989,0.663325,0.687167,0.661931,0.660528,0.661567,0.671339
9470,0.556426,0.634372,0.46989,0.663325,0.687167,0.661931,0.660528,0.661571,0.671339
9471,0.556426,0.634372,0.46989,0.663326,0.687167,0.661931,0.660542,0.661571,0.671345
9472,0.556426,0.634372,0.46989,0.663326,0.687167,0.661931,0.660542,0.661571,0.671354
9473,0.556426,0.634372,0.46989,0.66333,0.687167,0.661932,0.660542,0.661571,0.671359
9474,0.556427,0.634372,0.46989,0.66333,0.687167,0.661934,0.660542,0.661571,0.67136
9475,0.556464,0.634372,0.46989,0.66333,0.687167,0.661934,0.660542,0.661571,0.671362
9476,0.556464,0.634372,0.469891,0.663332,0.687167,0.661945,0.660542,0.661571,0.671362
9477,0.556484,0.634373,0.469891,0.663332,0.687182,0.661945,0.660542,0.661596,0.671382
9478,0.556484,0.634373,0.469891,0.663416,0.687182,0.661945,0.660546,0.661597,0.671382
9479,0.556484,0.634373,0.469891,0.663416,0.687182,0.661945,0.660552,0.661597,0.671382
9480,0.556485,0.634373,0.469891,0.663416,0.687182,0.661945,0.660634,0.66163,0.671473
9481,0.556485,0.634373,0.469891,0.663416,0.687182,0.661945,0.660634,0.66163,0.671477
9482,0.556485,0.634375,0.469891,0.663416,0.687185,0.661948,0.660634,0.66163,0.671477
9483,0.556485,0.634375,0.469891,0.663416,0.687289,0.661948,0.660635,0.661633,0.671479
9484,0.556485,0.634375,0.469892,0.663417,0.687289,0.661948,0.660664,0.661666,0.671479
9485,0.556485,0.634375,0.469892,0.663433,0.687289,0.661948,0.660664,0.661666,0.671479
9486,0.556485,0.634375,0.469892,0.663433,0.687289,0.661948,0.660664,0.661666,0.671479
9487,0.556485,0.634375,0.469892,0.663433,0.68729,0.661948,0.660664,0.661666,0.671479
9488,0.556485,0.634375,0.469892,0.663451,0.68729,0.661948,0.660685,0.661666,0.671479
9489,0.556485,0.634375,0.469892,0.663451,0.687388,0.661949,0.66069,0.661666,0.67152
9490,0.556485,0.634375,0.469892,0.663468,0.687388,0.66195,0.66069,0.661675,0.671525
9491,0.556485,0.634375,0.469892,0.663468,0.687388,0.661963,0.66069,0.661724,0.671525
9492,0.556486,0.634375,0.469892,0.663608,0.687388,0.661963,0.66069,0.661724,0.671527
9493,0.556533,0.634383,0.469892,0.663608,0.687403,0.661963,0.660691,0.661724,0.671527
9494,0.556533,0.634383,0.469893,0.663609,0.687404,0.661963,0.660691,0.661765,0.671527
9495,0.556533,0.634384,0.469893,0.663609,0.687404,0.661963,0.660691,0.661765,0.67155
9496,0.556533,0.634384,0.469893,0.663609,0.687404,0.661967,0.660691,0.661765,0.67155
9497,0.556533,0.634384,0.469897,0.663609,0.687404,0.662009,0.660691,0.661772,0.67155
9498,0.556533,0.634384,0.469897,0.663609,0.687546,0.662009,0.660691,0.661817,0.67155
9499,0.556533,0.634384,0.469897,0.663609,0.687546,0.662009,0.660691,0.661818,0.67155
9500,0.556533,0.634385,0.469897,0.663609,0.687546,0.662011,0.660692,0.661818,0.671554
9501,0.556533,0.634386,0.469897,0.66361,0.687546,0.662011,0.660692,0.661818,0.671555
9502,0.556533,0.634386,0.469897,0.663611,0.687546,0.662011,0.660692,0.661818,0.671555
9503,0.55676,0.634386,0.469897,0.663611,0.687546,0.662017,0.660701,0.661818,0.671555
9504,0.55676,0.634386,0.4699,0.663611,0.687546,0.662017,0.660701,0.661819,0.671555
9505,0.55676,0.634388,0.4699,0.663611,0.687547,0.662017,0.660701,0.661819,0.671555
9506,0.55676,0.634388,0.4699,0.663611,0.687585,0.662017,0.660701,0.661819,0.671555
9507,0.55676,0.634388,0.4699,0.663629,0.687628,0.662017,0.660701,0.661819,0.671555
9508,0.557115,0.634388,0.4699,0.663629,0.687628,0.662017,0.660705,0.661819,0.671555
9509,0.557116,0.634388,0.4699,0.663629,0.687628,0.662017,0.660705,0.661821,0.671555
9510,0.557116,0.634388,0.469903,0.663629,0.687631,0.662017,0.660705,0.661821,0.671556
9511,0.557116,0.634388,0.469906,0.663633,0.687634,0.662017,0.660706,0.661821,0.671556
9512,0.557116,0.634388,0.469907,0.663633,0.687634,0.662017,0.660706,0.661822,0.671556
9513,0.557116,0.634388,0.469907,0.663633,0.6878,0.662023,0.660721,0.661822,0.671556
9514,0.557116,0.634389,0.469907,0.663635,0.6878,0.662023,0.660721,0.661823,0.671571
9515,0.557116,0.634389,0.469916,0.663635,0.6878,0.662023,0.660724,0.661823,0.671571
9516,0.557116,0.634389,0.469916,0.663635,0.687812,0.662023,0.660724,0.661836,0.671571
9517,0.557116,0.63439,0.469916,0.663635,0.687812,0.662038,0.660724,0.661836,0.671572
9518,0.557116,0.63439,0.469916,0.663635,0.687827,0.662038,0.660724,0.661836,0.671572
9519,0.557116,0.63439,0.469916,0.663635,0.687827,0.662038,0.660728,0.661836,0.671572
9520,0.557116,0.63439,0.469947,0.663635,0.687827,0.662038,0.660728,0.661984,0.671572
9521,0.55716,0.63439,0.469947,0.663635,0.687827,0.662038,0.660729,0.661984,0.671611
9522,0.55716,0.63439,0.469947,0.663661,0.687827,0.662039,0.660729,0.661984,0.671611
9523,0.55716,0.63439,0.469947,0.663662,0.68783,0.662039,0.660729,0.661989,0.671744
9524,0.55716,0.63439,0.469947,0.663662,0.68783,0.662039,0.660729,0.661989,0.671745
9525,0.55716,0.63439,0.469947,0.663662,0.687833,0.662043,0.660729,0.661989,0.671745
9526,0.55716,0.634398,0.469947,0.663663,0.687833,0.662043,0.660729,0.66199,0.671745
9527,0.55716,0.634398,0.469947,0.663663,0.687845,0.662043,0.660729,0.662095,0.671745
9528,0.55716,0.634398,0.469947,0.663663,0.687845,0.662043,0.660729,0.662095,0.671757
9529,0.55716,0.634398,0.469947,0.664049,0.687845,0.662043,0.660729,0.662095,0.671809
9530,0.55716,0.634398,0.469947,0.664049,0.687845,0.662043,0.660729,0.662095,0.67181
9531,0.55716,0.634398,0.469948,0.664049,0.687845,0.662043,0.66073,0.662095,0.67181
9532,0.55716,0.634402,0.469948,0.664049,0.687845,0.662043,0.66073,0.662095,0.67181
9533,0.55716,0.634402,0.469948,0.664049,0.687847,0.662043,0.66073,0.662095,0.67181
9534,0.55716,0.634402,0.469948,0.664049,0.687847,0.662043,0.660734,0.662095,0.67181
9535,0.55716,0.634402,0.469948,0.664049,0.687847,0.662043,0.660735,0.662095,0.67181
9536,0.55716,0.634402,0.469949,0.664049,0.68788,0.662043,0.660735,0.662095,0.671823
9537,0.55716,0.634402,0.469949,0.664049,0.687882,0.662044,0.660735,0.662097,0.671823
9538,0.55716,0.634402,0.469949,0.664049,0.687913,0.662044,0.660735,0.66211,0.671823
9539,0.55716,0.634402,0.469949,0.664049,0.687924,0.662044,0.660737,0.662118,0.671823
9540,0.55716,0.634402,0.469949,0.664049,0.687924,0.662052,0.660737,0.662118,0.671824
9541,0.55716,0.634402,0.469949,0.664049,0.687924,0.662052,0.660741,0.662118,0.671824
9542,0.557161,0.634402,0.469949,0.664049,0.688144,0.662134,0.660746,0.662118,0.671832
9543,0.557161,0.634404,0.469949,0.664049,0.688144,0.662139,0.660758,0.662118,0.671832
9544,0.557161,0.634404,0.469949,0.664089,0.688144,0.66214,0.66076,0.662118,0.671832
9545,0.557161,0.634404,0.469949,0.664089,0.688144,0.66214,0.66076,0.662118,0.671832
9546,0.557161,0.634404,0.469949,0.664089,0.688144,0.66214,0.66076,0.662118,0.671832
9547,0.557161,0.634429,0.469949,0.66409,0.688144,0.66214,0.660761,0.662118,0.671893
9548,0.557161,0.634429,0.469954,0.664094,0.688144,0.66214,0.660761,0.662118,0.671893
9549,0.557161,0.634429,0.469954,0.664094,0.688145,0.66214,0.660763,0.662118,0.671893
9550,0.557258,0.634429,0.469954,0.664094,0.688145,0.66214,0.660764,0.662118,0.671893
9551,0.557258,0.634429,0.469954,0.664094,0.688145,0.66214,0.660764,0.662118,0.6719
9552,0.557258,0.634429,0.469954,0.664094,0.688157,0.662196,0.660767,0.662158,0.6719
9553,0.557258,0.634429,0.469954,0.664094,0.688157,0.662199,0.660769,0.662158,0.6719
9554,0.557258,0.634429,0.469954,0.664094,0.68816,0.662344,0.66077,0.662168,0.6719
9555,0.557258,0.634441,0.469954,0.664103,0.68816,0.662354,0.660779,0.662168,0.6719
9556,0.557258,0.634441,0.469954,0.664103,0.68816,0.662354,0.660779,0.662168,0.6719
9557,0.557258,0.634441,0.469954,0.664113,0.688162,0.662354,0.660819,0.662169,0.6719
9558,0.557274,0.634441,0.469954,0.664113,0.688162,0.662354,0.660837,0.66217,0.6719
