FE,NSGAII,HypE,CMOEAD,NSGAIII,CMOMBI2,SPEA2,SPEA2SDE,ThetaDEA,CMOEADD,HHCO,HHLA
7592,4.340395,3.388767,4.315649,4.678472,4.311618,4.427044,4.447709,4.549948,0.000000,4.523713,4.621473
7593,4.340395,3.388767,4.315649,4.678501,4.311618,4.427044,4.447709,4.549948,0.000000,4.523713,4.621482
7594,4.340395,3.388767,4.315649,4.678513,4.311618,4.427044,4.451899,4.550024,0.000000,4.523713,4.621504
7595,4.340395,3.388767,4.315649,4.68008,4.311618,4.427044,4.451899,4.550354,0.000000,4.523713,4.621504
7596,4.340399,3.388776,4.315649,4.68008,4.311618,4.427044,4.4519,4.550354,0.000000,4.523713,4.621506
7597,4.340399,3.388776,4.315649,4.680142,4.311733,4.427245,4.45192,4.55036,0.000000,4.523713,4.621506
7598,4.3404,3.388777,4.315649,4.680838,4.311733,4.427245,4.45192,4.550361,0.000000,4.523713,4.621506
7599,4.3404,3.388777,4.315692,4.68084,4.311733,4.427283,4.45192,4.550362,0.000000,4.523713,4.621506
7600,4.3404,3.388777,4.315692,4.680866,4.311733,4.427283,4.45192,4.550364,0.000000,4.523713,4.621506
7601,4.340403,3.388777,4.315692,4.680866,4.313783,4.427283,4.45192,4.550364,0.000000,4.523713,4.621777
7602,4.340403,3.388777,4.315692,4.680866,4.313783,4.427316,4.451921,4.550364,0.000000,4.523713,4.621777
7603,4.340403,3.388777,4.315692,4.680891,4.313783,4.427317,4.452074,4.550364,0.000000,4.523713,4.621777
7604,4.340403,3.388777,4.31619,4.680892,4.313836,4.427318,4.452082,4.550364,0.000000,4.523713,4.62178
7605,4.340412,3.388853,4.316191,4.680961,4.313837,4.427318,4.452088,4.550397,0.000000,4.523713,4.621781
7606,4.340422,3.388853,4.316191,4.680961,4.313837,4.427318,4.452089,4.550405,0.000000,4.523713,4.62179
7607,4.340423,3.388853,4.316191,4.680961,4.313837,4.427318,4.452089,4.550428,0.000000,4.523713,4.62179
7608,4.340424,3.388853,4.316219,4.681095,4.31384,4.427318,4.452089,4.550429,0.000000,4.523713,4.62179
7609,4.340424,3.388853,4.316219,4.681095,4.31384,4.427318,4.452089,4.550429,0.000000,4.523713,4.621793
7610,4.340431,3.388853,4.316219,4.681095,4.31384,4.427332,4.452089,4.550429,0.000000,4.523713,4.621794
7611,4.340435,3.388869,4.316219,4.681095,4.31384,4.427332,4.452112,4.550429,0.000000,4.523713,4.621811
7612,4.340435,3.388869,4.316219,4.681095,4.313879,4.427332,4.45228,4.550429,0.000000,4.523713,4.621812
7613,4.340435,3.388869,4.316219,4.681106,4.313879,4.427332,4.452282,4.550432,0.000000,4.523713,4.621812
7614,4.340435,3.388869,4.316219,4.681106,4.313884,4.43463,4.452282,4.550432,0.000000,4.523713,4.622006
7615,4.340435,3.388869,4.316268,4.681119,4.313884,4.43463,4.452292,4.550432,0.000000,4.523713,4.622006
7616,4.340435,3.388869,4.316363,4.681119,4.313884,4.43463,4.452297,4.550437,0.000000,4.523713,4.62201
7617,4.340436,3.388869,4.316364,4.681275,4.313884,4.43464,4.452343,4.550438,0.000000,4.523713,4.62201
7618,4.340436,3.388869,4.316365,4.681275,4.314038,4.434651,4.452343,4.550438,0.000000,4.523713,4.62201
7619,4.340436,3.388869,4.316365,4.681275,4.314038,4.434651,4.45245,4.550438,0.000000,4.523713,4.62201
7620,4.340439,3.388869,4.316365,4.68133,4.314039,4.434656,4.45245,4.550438,0.000000,4.523713,4.62201
7621,4.340439,3.388869,4.316365,4.68133,4.314039,4.434663,4.452513,4.550439,0.000000,4.523713,4.623779
7622,4.340439,3.388869,4.316365,4.681331,4.314039,4.434663,4.452515,4.550439,0.000000,4.523713,4.624255
7623,4.340439,3.388869,4.316365,4.68143,4.314039,4.434663,4.452528,4.550446,0.000000,4.523713,4.624275
7624,4.340439,3.388869,4.316365,4.68143,4.314233,4.434663,4.452528,4.550446,0.000000,4.523713,4.624275
7625,4.34044,3.388869,4.316365,4.681457,4.314234,4.434669,4.452528,4.550576,0.000000,4.523713,4.624277
7626,4.34044,3.388869,4.316365,4.681516,4.314234,4.434669,4.452528,4.550597,0.000000,4.523713,4.624277
7627,4.34044,3.388869,4.316365,4.681516,4.314332,4.434693,4.452528,4.550621,0.000000,4.523713,4.624277
7628,4.34081,3.388869,4.316377,4.681528,4.314332,4.434693,4.452534,4.550621,0.000000,4.523713,4.624277
7629,4.34081,3.388869,4.316377,4.681528,4.314332,4.434693,4.452536,4.550621,0.000000,4.523713,4.624277
7630,4.34081,3.388869,4.316379,4.681528,4.314332,4.434693,4.452536,4.550633,0.000000,4.523713,4.624277
7631,4.34081,3.388869,4.316379,4.681541,4.314357,4.434696,4.452536,4.550633,0.000000,4.523713,4.624283
7632,4.340813,3.388869,4.316379,4.681541,4.314581,4.434696,4.452536,4.550645,0.000000,4.523713,4.62429
7633,4.342528,3.3889,4.31642,4.681541,4.314669,4.434697,4.452546,4.550648,0.000000,4.523713,4.624302
7634,4.34253,3.3889,4.31642,4.681541,4.314713,4.434697,4.452547,4.550648,0.000000,4.523713,4.624302
7635,4.34253,3.3889,4.31642,4.681931,4.314713,4.434752,4.452548,4.550648,0.000000,4.523713,4.624302
7636,4.34253,3.3889,4.31642,4.681966,4.314715,4.434752,4.452597,4.550649,0.000000,4.523713,4.624302
7637,4.34253,3.3889,4.31642,4.683808,4.314715,4.434752,4.452597,4.550691,0.000000,4.523713,4.624302
7638,4.34253,3.3889,4.31642,4.683808,4.314715,4.434981,4.452597,4.550691,0.000000,4.523713,4.624314
7639,4.342535,3.3889,4.31642,4.683813,4.314715,4.434982,4.452599,4.550691,0.000000,4.523713,4.624631
7640,4.342535,3.3889,4.31642,4.684431,4.314717,4.434982,4.452611,4.553322,0.000000,4.523713,4.624631
7641,4.342536,3.3889,4.31642,4.684431,4.314739,4.435203,4.452611,4.553395,0.000000,4.523713,4.624675
7642,4.342539,3.3889,4.31642,4.684431,4.314739,4.435397,4.452617,4.553395,0.000000,4.523713,4.624675
7643,4.342539,3.3889,4.316424,4.684536,4.314763,4.435397,4.452617,4.553603,0.000000,4.523713,4.624675
7644,4.342542,3.3889,4.316485,4.684537,4.314763,4.436178,4.452619,4.553604,0.000000,4.523713,4.624705
7645,4.342542,3.3889,4.316485,4.684911,4.314831,4.436178,4.452619,4.553779,0.000000,4.523713,4.624748
7646,4.342548,3.3889,4.316755,4.685047,4.314868,4.436178,4.452619,4.553779,0.000000,4.523713,4.624748
7647,4.3426,3.3889,4.316783,4.685047,4.314868,4.436178,4.452619,4.55378,0.000000,4.523713,4.624748
7648,4.342607,3.3889,4.316811,4.685619,4.314868,4.436178,4.452619,4.553785,0.000000,4.523713,4.624749
7649,4.342772,3.3889,4.316811,4.685647,4.314887,4.436178,4.45262,4.553785,0.000000,4.523713,4.624749
7650,4.342776,3.3889,4.316811,4.685647,4.314887,4.436178,4.45262,4.554407,0.000000,4.523713,4.624749
7651,4.342859,3.388949,4.316811,4.685649,4.314887,4.436613,4.45262,4.554407,0.000000,4.523713,4.62475
7652,4.342859,3.388949,4.316811,4.685665,4.314887,4.436672,4.45262,4.554416,0.000000,4.523713,4.62475
7653,4.342859,3.388949,4.316943,4.685665,4.314888,4.436672,4.45263,4.554417,0.000000,4.523713,4.62475
7654,4.342859,3.388949,4.316956,4.685665,4.314888,4.436697,4.452635,4.554425,0.000000,4.523713,4.62475
7655,4.342917,3.39028,4.316982,4.685665,4.314889,4.436697,4.452635,4.554426,0.000000,4.523713,4.62475
7656,4.342917,3.39028,4.316982,4.685665,4.314889,4.436697,4.452635,4.554426,0.000000,4.523713,4.624752
7657,4.342917,3.39028,4.316982,4.685665,4.314889,4.43671,4.452635,4.554427,0.000000,4.523713,4.624752
7658,4.342917,3.39028,4.316982,4.685728,4.314889,4.43671,4.452675,4.55443,0.000000,4.523713,4.624752
7659,4.343019,3.39028,4.316982,4.685744,4.314889,4.43671,4.452675,4.55478,0.000000,4.523713,4.624752
7660,4.343019,3.39028,4.316982,4.685761,4.314897,4.43671,4.452676,4.554811,0.000000,4.523713,4.624752
7661,4.343019,3.39028,4.316982,4.685784,4.314897,4.43671,4.452676,4.554814,0.000000,4.523713,4.624752
7662,4.343019,3.39028,4.316982,4.692556,4.314897,4.43671,4.452676,4.554814,0.000000,4.523713,4.624753
7663,4.343019,3.39028,4.316982,4.69275,4.3149,4.43671,4.452676,4.554821,0.000000,4.523713,4.624753
7664,4.343019,3.39028,4.316983,4.69275,4.3149,4.436716,4.452676,4.554821,0.000000,4.523713,4.624758
7665,4.343084,3.39028,4.316983,4.69275,4.314901,4.436716,4.452676,4.554869,0.000000,4.523713,4.624759
7666,4.3431,3.39028,4.316983,4.69275,4.314901,4.436717,4.452676,4.554874,0.000000,4.523713,4.624759
7667,4.3431,3.390283,4.316983,4.693427,4.314901,4.436717,4.452676,4.554874,0.000000,4.523713,4.624775
7668,4.3431,3.390283,4.316983,4.693427,4.314901,4.436717,4.452676,4.554918,0.000000,4.523713,4.624775
7669,4.3431,3.390283,4.316983,4.693427,4.314901,4.436717,4.452676,4.555172,0.000000,4.523713,4.624778
7670,4.3431,3.390283,4.316983,4.693666,4.314993,4.436717,4.452679,4.555177,0.000000,4.523713,4.624781
7671,4.3431,3.390283,4.316983,4.693666,4.314993,4.436717,4.452679,4.555268,0.000000,4.523713,4.624783
7672,4.343285,3.390283,4.316983,4.701776,4.315007,4.436717,4.4528,4.555268,0.000000,4.523713,4.624802
7673,4.343285,3.390283,4.316983,4.701803,4.315662,4.436717,4.452801,4.555326,0.000000,4.523713,4.624803
7674,4.343285,3.390283,4.316983,4.701842,4.315675,4.436718,4.452801,4.555326,0.000000,4.523713,4.624803
7675,4.343285,3.390283,4.316987,4.701876,4.315675,4.436742,4.452801,4.555334,0.000000,4.523713,4.624803
7676,4.343285,3.390283,4.316987,4.701879,4.315675,4.436749,4.452801,4.555334,0.000000,4.523713,4.624803
7677,4.343285,3.390283,4.316987,4.701881,4.315693,4.436749,4.452801,4.555362,0.000000,4.523713,4.624803
7678,4.343285,3.390283,4.316987,4.701881,4.315742,4.436749,4.452801,4.555405,0.000000,4.523713,4.624803
7679,4.343286,3.390283,4.317103,4.701881,4.315742,4.436749,4.452806,4.555424,0.000000,4.523713,4.624803
7680,4.343286,3.390283,4.317103,4.701881,4.315775,4.436749,4.452806,4.55546,0.000000,4.523713,4.624803
7681,4.343286,3.390283,4.317103,4.701912,4.315775,4.437188,4.452834,4.55546,0.000000,4.523713,4.62487
7682,4.343286,3.390284,4.317103,4.701912,4.315775,4.437189,4.452834,4.555539,0.000000,4.523713,4.624954
7683,4.343286,3.390284,4.317103,4.701912,4.315775,4.437497,4.452839,4.555564,0.000000,4.523713,4.624954
7684,4.343286,3.390284,4.317105,4.701912,4.315784,4.437497,4.452839,4.555565,0.000000,4.523713,4.624954
7685,4.343286,3.390284,4.317105,4.701929,4.315784,4.437509,4.453005,4.555565,0.000000,4.523713,4.624954
7686,4.343286,3.390297,4.317105,4.701929,4.315784,4.437509,4.453006,4.555565,0.000000,4.523713,4.624956
7687,4.34377,3.390297,4.317105,4.701929,4.315784,4.437509,4.453006,4.555573,0.000000,4.523713,4.624956
7688,4.34377,3.390297,4.317105,4.701929,4.315784,4.437509,4.453179,4.555573,0.000000,4.523713,4.624956
7689,4.34377,3.390297,4.317105,4.701929,4.315784,4.437509,4.453179,4.555573,0.000000,4.523713,4.624956
7690,4.34377,3.390297,4.317105,4.70236,4.315784,4.438,4.453179,4.555573,0.000000,4.523713,4.624956
7691,4.34377,3.390297,4.317105,4.702439,4.315854,4.438,4.453179,4.555573,0.000000,4.523713,4.624956
7692,4.343825,3.390297,4.317105,4.702439,4.315878,4.438,4.453179,4.555573,0.000000,4.523713,4.624975
7693,4.343891,3.390297,4.317105,4.702439,4.315878,4.438,4.45318,4.555573,0.000000,4.523713,4.624975
7694,4.343891,3.390297,4.317105,4.702439,4.315878,4.446212,4.45318,4.555576,0.000000,4.523713,4.626198
7695,4.343891,3.390297,4.317105,4.703319,4.315878,4.446212,4.45318,4.555622,0.000000,4.523713,4.626201
7696,4.343917,3.390297,4.317105,4.703319,4.315878,4.446219,4.45318,4.555636,0.000000,4.523713,4.626202
7697,4.343955,3.390297,4.317105,4.703323,4.31588,4.446219,4.45318,4.555636,0.000000,4.523713,4.635689
7698,4.344167,3.390297,4.317105,4.703323,4.31588,4.446219,4.453186,4.555636,0.000000,4.523713,4.635689
7699,4.344167,3.390297,4.317105,4.70334,4.315884,4.446219,4.453186,4.555636,0.000000,4.523713,4.635689
7700,4.344174,3.390297,4.317105,4.703348,4.315884,4.446219,4.453191,4.555647,0.000000,4.523713,4.635693
7701,4.344174,3.390298,4.317107,4.703348,4.315884,4.446219,4.453191,4.555698,0.000000,4.523713,4.635693
7702,4.344177,3.390298,4.317108,4.703602,4.315884,4.446221,4.453192,4.555698,0.000000,4.523713,4.635693
7703,4.344185,3.390298,4.317108,4.703651,4.315884,4.446221,4.453192,4.555814,0.000000,4.523713,4.635693
7704,4.344209,3.390302,4.317108,4.703651,4.315884,4.446221,4.453192,4.555814,0.000000,4.523713,4.635695
7705,4.344211,3.390302,4.317108,4.703651,4.315884,4.446221,4.453192,4.555815,0.000000,4.523713,4.635695
7706,4.344211,3.390302,4.317108,4.703651,4.318253,4.446221,4.453201,4.555903,0.000000,4.523713,4.635749
7707,4.344211,3.390302,4.317108,4.703651,4.318253,4.446242,4.453201,4.555905,0.000000,4.523713,4.635838
7708,4.344211,3.390302,4.317108,4.703652,4.318253,4.446242,4.453205,4.555905,0.000000,4.523713,4.635838
7709,4.344211,3.390302,4.317124,4.703659,4.318254,4.446242,4.453205,4.555905,0.000000,4.523713,4.635838
7710,4.344225,3.393899,4.317125,4.703659,4.318254,4.446242,4.453205,4.555906,0.000000,4.523713,4.635838
7711,4.344233,3.393899,4.317125,4.703659,4.318254,4.446242,4.453205,4.555906,0.000000,4.523713,4.63584
7712,4.344234,3.3939,4.317125,4.703659,4.318254,4.446242,4.453205,4.55591,0.000000,4.523713,4.635991
7713,4.344234,3.3939,4.317125,4.703855,4.318254,4.446249,4.453237,4.55591,0.000000,4.523713,4.635992
7714,4.344252,3.39391,4.317125,4.703855,4.318254,4.446249,4.453237,4.555915,0.000000,4.523713,4.635992
7715,4.344254,3.39391,4.317134,4.703872,4.318262,4.44625,4.453237,4.555915,0.000000,4.523713,4.635992
7716,4.344255,3.393916,4.317134,4.703882,4.318262,4.448783,4.453255,4.555915,0.000000,4.523713,4.635992
7717,4.344255,3.393916,4.317134,4.703907,4.318263,4.448783,4.453255,4.556411,0.000000,4.523713,4.636153
7718,4.344255,3.393916,4.317134,4.703915,4.318268,4.448783,4.453255,4.556675,0.000000,4.523713,4.63889
7719,4.344255,3.393916,4.317134,4.703915,4.318269,4.448789,4.453255,4.556683,0.000000,4.523713,4.638899
7720,4.344256,3.393916,4.317134,4.703943,4.31827,4.448789,4.453255,4.556757,0.000000,4.523713,4.638899
7721,4.344294,3.393916,4.317134,4.704525,4.31827,4.448812,4.453256,4.556757,0.000000,4.523713,4.638899
7722,4.344294,3.393916,4.317134,4.704527,4.318405,4.448812,4.45326,4.556757,0.000000,4.523713,4.638902
7723,4.344294,3.393916,4.317135,4.704527,4.318405,4.461106,4.45326,4.556757,0.000000,4.523713,4.638902
7724,4.344295,3.393916,4.317135,4.704527,4.318413,4.461113,4.453261,4.556757,0.000000,4.523713,4.638902
7725,4.344295,3.393916,4.317135,4.704549,4.318451,4.461113,4.453261,4.556766,0.000000,4.523713,4.638902
7726,4.344319,3.393917,4.317135,4.704549,4.318451,4.461114,4.453262,4.558206,0.000000,4.523713,4.638902
7727,4.34432,3.393917,4.317135,4.704549,4.318451,4.461114,4.453262,4.558206,0.000000,4.523713,4.638902
7728,4.34432,3.393917,4.317169,4.704562,4.318451,4.461587,4.453262,4.558217,0.000000,4.523713,4.638908
7729,4.34432,3.393917,4.317169,4.704564,4.318451,4.461588,4.453263,4.558217,0.000000,4.523713,4.638908
7730,4.34432,3.393953,4.317179,4.704646,4.318801,4.461588,4.453263,4.558217,0.000000,4.523713,4.638908
7731,4.34432,3.393953,4.317179,4.704646,4.318801,4.461588,4.453263,4.558217,0.000000,4.523713,4.638908
7732,4.34432,3.393953,4.317179,4.704646,4.318801,4.461588,4.453263,4.558217,0.000000,4.523713,4.638908
7733,4.344321,3.393953,4.317179,4.704653,4.318801,4.461588,4.453264,4.558217,0.000000,4.523713,4.638933
7734,4.344321,3.393953,4.317179,4.704664,4.318858,4.461602,4.453281,4.558397,0.000000,4.523713,4.644379
7735,4.344321,3.393953,4.317179,4.704701,4.318858,4.461602,4.453281,4.558397,0.000000,4.523713,4.644379
7736,4.344392,3.393953,4.317179,4.704728,4.318893,4.461602,4.453284,4.558397,0.000000,4.523713,4.644379
7737,4.344425,3.393982,4.317179,4.704729,4.318893,4.461602,4.453285,4.558397,0.000000,4.523713,4.644401
7738,4.344833,3.394073,4.317179,4.70473,4.318893,4.461602,4.453285,4.558397,0.000000,4.523713,4.644421
7739,4.34484,3.394073,4.317179,4.70473,4.318896,4.461602,4.453285,4.558397,0.000000,4.523713,4.644421
7740,4.345177,3.394073,4.317179,4.70473,4.318896,4.461602,4.453312,4.558415,0.000000,4.523713,4.644421
7741,4.345177,3.394073,4.317179,4.70473,4.318896,4.461602,4.453312,4.558415,0.000000,4.523713,4.644423
7742,4.345213,3.394073,4.317179,4.70473,4.318896,4.461602,4.453313,4.558415,0.000000,4.523713,4.644423
7743,4.345213,3.394073,4.317179,4.70473,4.318896,4.461602,4.453314,4.558415,0.000000,4.523713,4.644423
7744,4.345213,3.394073,4.317179,4.70473,4.318956,4.46167,4.453314,4.558415,0.000000,4.523713,4.644432
7745,4.345213,3.394073,4.317179,4.70473,4.318956,4.46167,4.45332,4.558418,0.000000,4.523713,4.644432
7746,4.345213,3.394073,4.317179,4.70473,4.318956,4.46167,4.45332,4.558423,0.000000,4.523713,4.644533
7747,4.345213,3.394073,4.317179,4.704744,4.318958,4.46167,4.45332,4.558423,0.000000,4.523713,4.644533
7748,4.34559,3.394073,4.317179,4.704745,4.31896,4.46167,4.45332,4.558463,0.000000,4.523713,4.644533
7749,4.345661,3.394073,4.317179,4.704759,4.31896,4.461671,4.453321,4.558463,0.000000,4.523713,4.644533
7750,4.345661,3.394073,4.317179,4.704767,4.31896,4.461671,4.453322,4.558464,0.000000,4.523713,4.644533
7751,4.345661,3.394073,4.317179,4.704767,4.31896,4.461672,4.453322,4.558464,0.000000,4.523713,4.644533
7752,4.345661,3.394073,4.317179,4.70484,4.31896,4.461672,4.453322,4.558464,0.000000,4.523713,4.644533
7753,4.345661,3.394073,4.317179,4.70484,4.318961,4.461689,4.453322,4.558646,0.000000,4.523713,4.644533
7754,4.345876,3.394073,4.317181,4.704841,4.318961,4.461689,4.453322,4.558646,0.000000,4.523713,4.644533
7755,4.345876,3.394074,4.317181,4.704852,4.318961,4.461689,4.453341,4.558646,0.000000,4.523713,4.644539
7756,4.345876,3.394074,4.31722,4.704852,4.318961,4.461766,4.453341,4.558646,0.000000,4.523713,4.644539
7757,4.345939,3.394076,4.31722,4.704852,4.318962,4.461766,4.453345,4.558646,0.000000,4.523713,4.644539
7758,4.345939,3.394076,4.317232,4.704852,4.318962,4.462031,4.453371,4.558646,0.000000,4.523713,4.644539
7759,4.345971,3.394076,4.317232,4.704852,4.318962,4.462032,4.453371,4.558646,0.000000,4.523713,4.644539
7760,4.345971,3.394077,4.317232,4.704852,4.318962,4.462032,4.453482,4.558741,0.000000,4.523713,4.644539
7761,4.345972,3.394077,4.317232,4.704909,4.318962,4.462038,4.453513,4.558749,0.000000,4.523713,4.644539
7762,4.345972,3.394077,4.317232,4.704913,4.318962,4.462038,4.453513,4.558751,0.000000,4.523713,4.644539
7763,4.345972,3.394077,4.317232,4.704913,4.318962,4.462038,4.453513,4.558751,0.000000,4.523713,4.644539
7764,4.345972,3.394077,4.317232,4.704927,4.318962,4.462038,4.453513,4.558751,0.000000,4.523713,4.644539
7765,4.346062,3.394077,4.317235,4.704927,4.318962,4.462039,4.453526,4.558757,0.000000,4.523713,4.644681
7766,4.346405,3.394077,4.317252,4.704935,4.318962,4.462051,4.453527,4.558757,0.000000,4.523713,4.644682
7767,4.346405,3.394077,4.317258,4.704966,4.318962,4.462052,4.453527,4.558757,0.000000,4.523713,4.644682
7768,4.346405,3.394077,4.317258,4.704966,4.318963,4.462052,4.453527,4.558938,0.000000,4.523713,4.644682
7769,4.346405,3.394077,4.317258,4.704966,4.318976,4.462052,4.453539,4.558938,0.000000,4.523713,4.644682
7770,4.346405,3.394077,4.317266,4.704966,4.318977,4.462052,4.453539,4.558938,0.000000,4.523713,4.644682
7771,4.346405,3.394154,4.317267,4.704966,4.318983,4.462052,4.453539,4.558938,0.000000,4.523713,4.644682
7772,4.346405,3.394154,4.317267,4.704966,4.318983,4.462276,4.453548,4.558938,0.000000,4.523713,4.644682
7773,4.346458,3.394154,4.317267,4.704983,4.318983,4.462276,4.453548,4.558938,0.000000,4.523713,4.644682
7774,4.346458,3.394154,4.317267,4.704983,4.318983,4.462276,4.453585,4.558938,0.000000,4.523713,4.644687
7775,4.346458,3.394154,4.317267,4.704983,4.31899,4.462347,4.453587,4.558998,0.000000,4.523713,4.644687
7776,4.346486,3.394154,4.317267,4.705051,4.319066,4.462347,4.453587,4.558999,0.000000,4.523713,4.644687
7777,4.346523,3.394154,4.31738,4.705073,4.319066,4.462353,4.453587,4.559,0.000000,4.523713,4.644687
7778,4.347373,3.394154,4.31738,4.705082,4.319066,4.462353,4.453587,4.559,0.000000,4.523713,4.644687
7779,4.347467,3.394154,4.31738,4.705082,4.319066,4.462353,4.453587,4.559,0.000000,4.523713,4.644687
7780,4.347545,3.394154,4.31738,4.705082,4.319066,4.462471,4.453587,4.559,0.000000,4.523713,4.644687
7781,4.347545,3.394154,4.31738,4.705082,4.319066,4.462471,4.453587,4.559,0.000000,4.523713,4.644687
7782,4.347545,3.394154,4.31738,4.705086,4.319066,4.462471,4.453596,4.559,0.000000,4.523713,4.644687
7783,4.347545,3.394154,4.31738,4.705092,4.319066,4.462471,4.453596,4.559,0.000000,4.523713,4.644687
7784,4.347545,3.394198,4.31738,4.705126,4.319069,4.462482,4.453596,4.559,0.000000,4.523713,4.644707
7785,4.347545,3.394198,4.317414,4.705126,4.319071,4.462482,4.453597,4.559001,0.000000,4.523713,4.644707
7786,4.347545,3.394265,4.317414,4.705128,4.319125,4.462482,4.453597,4.559037,0.000000,4.523713,4.644707
7787,4.347545,3.394265,4.317414,4.705139,4.319184,4.462482,4.453717,4.559039,0.000000,4.523713,4.644707
7788,4.347545,3.394266,4.317414,4.705139,4.319184,4.46259,4.453717,4.559041,0.000000,4.523713,4.644707
7789,4.347545,3.394289,4.317414,4.705139,4.319184,4.46259,4.453724,4.559043,0.000000,4.523713,4.644707
7790,4.347545,3.394289,4.317414,4.705139,4.319184,4.46259,4.453724,4.559043,0.000000,4.523713,4.644707
7791,4.347851,3.39429,4.317457,4.705146,4.319187,4.462606,4.453724,4.559043,0.000000,4.523713,4.644707
7792,4.347851,3.39429,4.317457,4.705146,4.319187,4.462606,4.453724,4.559047,0.000000,4.523713,4.644707
7793,4.347851,3.39429,4.317457,4.705181,4.319187,4.473458,4.453724,4.559047,0.000000,4.523713,4.644707
7794,4.347851,3.39429,4.317457,4.706385,4.319189,4.473458,4.453725,4.559047,0.000000,4.523713,4.644757
7795,4.348763,3.39429,4.317493,4.706385,4.319189,4.473458,4.453725,4.559225,0.000000,4.523713,4.644761
7796,4.348763,3.39429,4.317493,4.706385,4.31923,4.473458,4.453725,4.559357,0.000000,4.523713,4.644761
7797,4.348764,3.39429,4.317493,4.71017,4.319251,4.473471,4.454052,4.559357,0.000000,4.523713,4.644827
7798,4.348764,3.39429,4.317493,4.71017,4.320537,4.473481,4.454052,4.559361,0.000000,4.523713,4.644863
7799,4.348764,3.39429,4.317493,4.71017,4.320537,4.473481,4.454053,4.559361,0.000000,4.523713,4.644863
7800,4.348764,3.39429,4.317493,4.711195,4.320537,4.473481,4.454053,4.559361,0.000000,4.523713,4.644863
7801,4.348764,3.39429,4.317493,4.711196,4.320559,4.473481,4.454122,4.559372,0.000000,4.523713,4.644863
7802,4.348764,3.39429,4.317493,4.711196,4.320559,4.474611,4.45416,4.559373,0.000000,4.523713,4.644863
7803,4.349973,3.39429,4.317493,4.711197,4.320559,4.474634,4.454162,4.559373,0.000000,4.523713,4.644863
7804,4.349973,3.394291,4.317497,4.711228,4.320573,4.474634,4.454165,4.559449,0.000000,4.523713,4.645145
7805,4.349973,3.394291,4.317497,4.711235,4.320573,4.474634,4.454205,4.559454,0.000000,4.523713,4.645151
7806,4.350099,3.394291,4.317497,4.711235,4.320607,4.474634,4.454205,4.559454,0.000000,4.523713,4.645156
7807,4.350099,3.394291,4.317497,4.711235,4.320607,4.474634,4.455988,4.559454,0.000000,4.523713,4.645182
7808,4.350099,3.394291,4.317497,4.711235,4.320607,4.474634,4.455988,4.559455,0.000000,4.523713,4.645186
7809,4.350145,3.394291,4.317497,4.711245,4.320607,4.474634,4.456043,4.559467,0.000000,4.523713,4.645186
7810,4.350145,3.394291,4.317497,4.711351,4.320607,4.474634,4.456043,4.559467,0.000000,4.523713,4.645204
7811,4.350209,3.394298,4.317497,4.711351,4.320607,4.474634,4.456043,4.562636,0.000000,4.523713,4.645204
7812,4.350209,3.394298,4.317548,4.711352,4.320613,4.474644,4.456075,4.562636,0.000000,4.523713,4.645433
7813,4.350209,3.394298,4.317548,4.711352,4.320629,4.474644,4.456075,4.562636,0.000000,4.523713,4.645433
7814,4.350209,3.394298,4.317548,4.711369,4.320629,4.474644,4.456075,4.562636,0.000000,4.523713,4.645433
7815,4.350209,3.394298,4.32009,4.713721,4.320629,4.474644,4.456075,4.562636,0.000000,4.523713,4.645434
7816,4.35021,3.394298,4.32009,4.713728,4.320631,4.474644,4.456075,4.562636,0.000000,4.523713,4.645434
7817,4.351938,3.394298,4.320091,4.713728,4.320634,4.474644,4.456075,4.562637,0.000000,4.523713,4.645434
7818,4.351938,3.394298,4.320091,4.713728,4.320634,4.474644,4.456075,4.562638,0.000000,4.523713,4.645434
7819,4.351939,3.394298,4.320091,4.71373,4.320634,4.474651,4.456075,4.562638,0.000000,4.523713,4.645791
7820,4.351939,3.394298,4.320091,4.71373,4.32064,4.474651,4.456075,4.562641,0.000000,4.523713,4.645793
7821,4.35194,3.394298,4.320103,4.71373,4.32064,4.474651,4.456077,4.562646,0.000000,4.523713,4.645793
7822,4.35194,3.394299,4.320103,4.71373,4.32064,4.474651,4.456078,4.562662,0.000000,4.523713,4.645793
7823,4.35194,3.395328,4.320103,4.71373,4.32064,4.474651,4.456079,4.562697,0.000000,4.523713,4.645793
7824,4.356079,3.395328,4.320103,4.71373,4.32064,4.474651,4.456167,4.562697,0.000000,4.523713,4.645793
7825,4.356079,3.395328,4.320103,4.71373,4.32064,4.474653,4.456191,4.562719,0.000000,4.523713,4.645793
7826,4.356116,3.395328,4.320103,4.71373,4.320642,4.474653,4.456218,4.562719,0.000000,4.523713,4.645793
7827,4.356116,3.395328,4.320103,4.71373,4.320659,4.474702,4.456227,4.562719,0.000000,4.523713,4.645793
7828,4.356116,3.395328,4.320103,4.71373,4.321014,4.474711,4.456241,4.562719,0.000000,4.523713,4.645793
7829,4.356325,3.39533,4.320103,4.71373,4.321018,4.474714,4.456241,4.562725,0.000000,4.523713,4.645795
7830,4.356325,3.39533,4.320103,4.71373,4.321018,4.474714,4.456358,4.562725,0.000000,4.523713,4.645795
7831,4.356325,3.39533,4.320103,4.71373,4.321018,4.474738,4.456779,4.562938,0.000000,4.523713,4.645795
