FE,NSGAII,HypE,CMOEAD,NSGAIII,CMOMBI2,SPEA2,SPEA2SDE,ThetaDEA,CMOEADD,CHHCO,HHLA
7484,4.800147,3.858183,4.502787,4.886835,4.683963,4.867248,4.764665,4.758688,1.577400,4.825955,4.813288
7485,4.800147,3.858183,4.502787,4.886854,4.683996,4.867248,4.764672,4.758689,1.577400,4.825955,4.813668
7486,4.800477,3.858183,4.502787,4.886903,4.683996,4.867248,4.764926,4.758689,1.577400,4.825955,4.813668
7487,4.800477,3.858183,4.502787,4.886903,4.683996,4.867249,4.764926,4.758689,1.577400,4.825955,4.813668
7488,4.800477,3.858183,4.502787,4.886908,4.683996,4.867278,4.764926,4.758689,1.577400,4.825955,4.813668
7489,4.800493,3.858183,4.502787,4.886969,4.683996,4.867278,4.764946,4.758689,1.577400,4.825955,4.814132
7490,4.800512,3.858183,4.502787,4.886969,4.683996,4.867278,4.764946,4.758689,1.577400,4.825966,4.814210
7491,4.800512,3.858183,4.502787,4.886969,4.683996,4.867278,4.765035,4.758696,1.577400,4.825966,4.814210
7492,4.800512,3.858183,4.502787,4.886969,4.684013,4.867279,4.765035,4.758720,1.577400,4.825966,4.814210
7493,4.803643,3.858183,4.502820,4.887301,4.684018,4.867279,4.765035,4.758793,1.577400,4.825966,4.814210
7494,4.804043,3.858183,4.502820,4.887301,4.684018,4.867279,4.765044,4.758793,1.577400,4.825966,4.814210
7495,4.804074,3.858183,4.502820,4.887301,4.684018,4.867386,4.771404,4.758793,1.577400,4.825966,4.814210
7496,4.804074,3.858183,4.502820,4.887301,4.684018,4.867386,4.771404,4.758793,1.577400,4.825966,4.814210
7497,4.804195,3.858183,4.502820,4.887301,4.684018,4.867428,4.771414,4.758800,1.577400,4.825966,4.814210
7498,4.804209,3.858183,4.502820,4.887302,4.684021,4.867428,4.771414,4.759172,1.577400,4.825966,4.814221
7499,4.804237,3.858183,4.502820,4.887345,4.684021,4.867515,4.771415,4.759186,1.577400,4.825968,4.814248
7500,4.804237,3.858183,4.502820,4.887345,4.684021,4.867517,4.771423,4.759186,1.577400,4.825968,4.814248
7501,4.804237,3.858183,4.502820,4.887345,4.684021,4.867517,4.771424,4.759213,1.577400,4.825968,4.815350
7502,4.804247,3.858183,4.502820,4.887442,4.684021,4.867519,4.771477,4.759215,1.577400,4.825968,4.815350
7503,4.804274,3.858183,4.502823,4.887442,4.684060,4.867522,4.771477,4.759215,1.577400,4.825968,4.815350
7504,4.804274,3.858184,4.502823,4.887442,4.684060,4.867522,4.771477,4.759215,1.577400,4.825968,4.815350
7505,4.804432,3.858184,4.502823,4.887442,4.684061,4.867546,4.771488,4.759215,1.577400,4.825968,4.815350
7506,4.804548,3.858184,4.502823,4.887581,4.684061,4.867546,4.771490,4.759238,1.577400,4.825968,4.815350
7507,4.804549,3.858184,4.502823,4.887581,4.684061,4.867546,4.771490,4.759238,1.577400,4.825968,4.815350
7508,4.804572,3.858184,4.502823,4.888170,4.688443,4.867546,4.771557,4.759238,1.577400,4.825968,4.815350
7509,4.804572,3.858184,4.503000,4.888171,4.688443,4.867553,4.771557,4.765522,1.577400,4.825968,4.815512
7510,4.804575,3.858184,4.503000,4.888362,4.688443,4.867612,4.771557,4.765522,1.577400,4.825968,4.815512
7511,4.806968,3.858184,4.503035,4.888362,4.688443,4.867613,4.771724,4.765522,1.577400,4.825968,4.815824
7512,4.806970,3.858184,4.503035,4.888362,4.688444,4.867710,4.771724,4.765535,1.577400,4.826031,4.815825
7513,4.806970,3.858184,4.503035,4.888368,4.688444,4.867710,4.772425,4.765601,1.577400,4.826031,4.815825
7514,4.806970,3.858184,4.503035,4.888985,4.688444,4.867714,4.772444,4.765602,1.577400,4.826372,4.815825
7515,4.806970,3.858184,4.503035,4.889180,4.688444,4.867714,4.772445,4.765638,1.577400,4.826378,4.815825
7516,4.806970,3.858187,4.503035,4.889180,4.688444,4.867714,4.772445,4.765638,1.577400,4.826378,4.815825
7517,4.806970,3.858187,4.503035,4.889180,4.688444,4.867714,4.772449,4.765638,1.577400,4.826378,4.816113
7518,4.806970,3.858225,4.503051,4.889180,4.688444,4.867714,4.772490,4.765640,1.577400,4.826378,4.816113
7519,4.806976,3.858225,4.503051,4.889180,4.688444,4.867722,4.772490,4.765640,1.577400,4.826378,4.816113
7520,4.806976,3.858225,4.503052,4.889180,4.688448,4.867725,4.772496,4.765695,1.577400,4.826378,4.816113
7521,4.806976,3.858225,4.503052,4.890532,4.688448,4.867726,4.772498,4.765695,1.577400,4.826378,4.816116
7522,4.806976,3.858225,4.503052,4.890532,4.690270,4.867726,4.772511,4.765695,1.577400,4.826378,4.816279
7523,4.806976,3.858228,4.503052,4.890532,4.690270,4.867726,4.772511,4.765695,1.577400,4.826378,4.816285
7524,4.807138,3.858228,4.503052,4.890532,4.690270,4.867726,4.772513,4.765695,1.577400,4.826378,4.816285
7525,4.807138,3.858228,4.503052,4.890614,4.690270,4.867726,4.772513,4.765695,1.577400,4.826378,4.816285
7526,4.807138,3.858228,4.503052,4.890614,4.690270,4.867726,4.772513,4.765695,1.577400,4.826378,4.816285
7527,4.807142,3.858228,4.503052,4.891089,4.690279,4.868048,4.772513,4.765695,1.577400,4.826378,4.816349
7528,4.807238,3.858257,4.503052,4.891089,4.690294,4.868048,4.772514,4.765695,1.577400,4.826389,4.816351
7529,4.807238,3.858257,4.503052,4.891111,4.690300,4.888863,4.772516,4.765698,1.577400,4.826389,4.816351
7530,4.807238,3.858257,4.503053,4.891111,4.690302,4.888863,4.772516,4.765698,1.577400,4.826456,4.816357
7531,4.807260,3.858258,4.503054,4.891111,4.690302,4.888863,4.772541,4.765762,1.577400,4.826456,4.816372
7532,4.807260,3.858258,4.503054,4.891111,4.690302,4.888863,4.772541,4.765763,1.577400,4.826456,4.817165
7533,4.807286,3.858259,4.503102,4.891111,4.690305,4.888864,4.772541,4.765763,1.577400,4.826456,4.817183
7534,4.807286,3.858259,4.503102,4.891498,4.690305,4.888864,4.772552,4.765763,1.577400,4.826456,4.817183
7535,4.807291,3.858259,4.503102,4.891498,4.690305,4.888864,4.772552,4.765764,1.577400,4.826456,4.817184
7536,4.807291,3.858259,4.503102,4.891498,4.690305,4.888864,4.772850,4.765764,1.577400,4.826456,4.817196
7537,4.807291,3.858259,4.503102,4.891498,4.690305,4.889396,4.772850,4.765897,1.577400,4.826456,4.817196
7538,4.807298,3.858259,4.503102,4.891498,4.690305,4.889409,4.772850,4.765897,1.577400,4.826456,4.817196
7539,4.807324,3.858259,4.503102,4.891559,4.690305,4.889419,4.772850,4.765897,1.577400,4.826456,4.817196
7540,4.807324,3.858262,4.503102,4.891559,4.690317,4.889419,4.772851,4.765897,1.577400,4.826669,4.817196
7541,4.807324,3.858263,4.503102,4.891559,4.690317,4.889419,4.772897,4.765897,1.577400,4.826669,4.817416
7542,4.807324,3.858263,4.503102,4.891631,4.690317,4.889419,4.772906,4.765897,1.577400,4.826669,4.817418
7543,4.807324,3.858267,4.503102,4.891631,4.690317,4.889419,4.777059,4.765972,1.577400,4.826669,4.817418
7544,4.807324,3.858267,4.503102,4.891631,4.690317,4.889420,4.777059,4.765972,1.577400,4.826716,4.817418
7545,4.807324,3.858267,4.503102,4.891631,4.690317,4.889420,4.777060,4.765973,1.577400,4.826736,4.817418
7546,4.807324,3.858275,4.503102,4.891632,4.690352,4.889442,4.777060,4.765973,1.577400,4.826736,4.817418
7547,4.807326,3.858365,4.503102,4.891637,4.690352,4.889442,4.777060,4.765973,1.577400,4.826736,4.817427
7548,4.807326,3.858365,4.503102,4.891640,4.690352,4.889442,4.777161,4.766013,1.577400,4.826747,4.817427
7549,4.807326,3.858371,4.503102,4.891640,4.690352,4.889442,4.777161,4.766057,1.577400,4.826747,4.817439
7550,4.807326,3.858374,4.503102,4.891640,4.690352,4.889442,4.777161,4.766057,1.577400,4.826747,4.817439
7551,4.807326,3.858374,4.503126,4.891662,4.690356,4.889443,4.777161,4.767201,1.577400,4.826747,4.817441
7552,4.807326,3.858374,4.503126,4.891662,4.690358,4.889443,4.777166,4.767201,1.577400,4.826747,4.817441
7553,4.807326,3.858374,4.503126,4.891662,4.690358,4.889443,4.777580,4.767202,1.577400,4.826756,4.817441
7554,4.807329,3.858374,4.503126,4.891662,4.690358,4.889450,4.777581,4.767202,1.577400,4.826756,4.817500
7555,4.807330,3.858374,4.503126,4.891667,4.690362,4.889450,4.777581,4.767202,1.577400,4.826756,4.817601
7556,4.807330,3.858374,4.503126,4.891667,4.690362,4.889457,4.777581,4.767203,1.577400,4.826756,4.817601
7557,4.807330,3.858374,4.503155,4.891667,4.690362,4.889502,4.777581,4.767203,1.577400,4.826756,4.817692
7558,4.807330,3.858374,4.503155,4.891681,4.690363,4.889507,4.777581,4.767203,1.577400,4.826756,4.817692
7559,4.807331,3.858374,4.503155,4.891681,4.690363,4.889507,4.777581,4.767203,1.577400,4.826756,4.817702
7560,4.807331,3.858374,4.503156,4.891681,4.690365,4.889507,4.777581,4.767203,1.577400,4.826756,4.817702
7561,4.807331,3.858374,4.503156,4.891681,4.690366,4.889511,4.778156,4.767204,1.577400,4.826797,4.818689
7562,4.807331,3.858374,4.503156,4.891681,4.690366,4.889512,4.778156,4.767433,1.577400,4.826797,4.818764
7563,4.807343,3.858381,4.503156,4.891685,4.690861,4.889512,4.778156,4.767462,1.577400,4.826797,4.818764
7564,4.808047,3.858381,4.503156,4.891685,4.690918,4.889512,4.778156,4.767524,1.577400,4.826855,4.818764
7565,4.808144,3.858381,4.503156,4.891685,4.690918,4.889512,4.778168,4.767612,1.577400,4.826856,4.818764
7566,4.810610,3.858381,4.503156,4.891685,4.690918,4.889563,4.778168,4.767612,1.577400,4.826856,4.818764
7567,4.810610,3.858381,4.503156,4.891685,4.690918,4.889563,4.778168,4.767620,1.577400,4.827291,4.819374
7568,4.814384,3.858381,4.503156,4.891685,4.690918,4.889565,4.778168,4.767620,1.577400,4.827292,4.819374
7569,4.814736,3.858423,4.503156,4.891685,4.690918,4.889565,4.778168,4.767620,1.577400,4.827293,4.819374
7570,4.814736,3.858423,4.503156,4.891826,4.690918,4.889565,4.778170,4.767620,1.577400,4.827304,4.819630
7571,4.814736,3.858423,4.503156,4.893717,4.690918,4.889565,4.778181,4.767771,1.577400,4.827304,4.819981
7572,4.815267,3.858423,4.503156,4.893720,4.690918,4.889565,4.778181,4.767825,1.577400,4.827304,4.819986
7573,4.815267,3.858423,4.503156,4.893720,4.690918,4.889626,4.778189,4.767825,1.577400,4.828207,4.819986
7574,4.815295,3.858423,4.503156,4.893720,4.690918,4.889626,4.778190,4.767826,1.577400,4.828259,4.819986
7575,4.815304,3.858423,4.503156,4.893720,4.690918,4.889626,4.778220,4.767826,1.577400,4.828290,4.819986
7576,4.815304,3.858424,4.503156,4.893720,4.690918,4.889626,4.778220,4.767832,1.577400,4.828299,4.819991
7577,4.815311,3.858456,4.503343,4.893810,4.690921,4.889626,4.778220,4.767833,1.577400,4.828299,4.819991
7578,4.815325,3.858456,4.503345,4.893854,4.691016,4.889626,4.778223,4.767837,1.577400,4.828575,4.819991
7579,4.815329,3.858456,4.503345,4.893886,4.691026,4.889721,4.778223,4.767837,1.577400,4.828575,4.819994
7580,4.815329,3.858457,4.503345,4.893886,4.691026,4.889721,4.778225,4.767837,1.577400,4.828802,4.819994
7581,4.815329,3.858457,4.503345,4.893886,4.691026,4.889721,4.778225,4.767838,1.577400,4.828802,4.819998
7582,4.815329,3.858457,4.503345,4.893886,4.691026,4.889734,4.778225,4.767842,1.577400,4.828806,4.820040
7583,4.815329,3.858458,4.503345,4.893886,4.691026,4.889740,4.778228,4.767842,1.577400,4.828806,4.820395
7584,4.815329,3.858458,4.503346,4.893886,4.691026,4.889751,4.778229,4.767842,1.577400,4.828806,4.820395
7585,4.815329,3.858460,4.503346,4.893886,4.691026,4.889755,4.778238,4.767842,1.577400,4.828806,4.820395
7586,4.815329,3.858460,4.503346,4.893886,4.691033,4.889755,4.778238,4.767842,1.577400,4.828808,4.820524
7587,4.815359,3.858460,4.503346,4.893887,4.691033,4.889766,4.778238,4.767842,1.577400,4.828814,4.820524
7588,4.815359,3.858468,4.503346,4.893887,4.691033,4.889766,4.778252,4.767842,1.577400,4.828947,4.820524
7589,4.815370,3.858468,4.503346,4.893887,4.691037,4.889766,4.778252,4.767848,1.577400,4.829109,4.820524
7590,4.815370,3.858468,4.503346,4.894265,4.691037,4.889783,4.778252,4.767848,1.577400,4.829322,4.820524
7591,4.815370,3.858468,4.503346,4.894265,4.691047,4.889890,4.778252,4.767848,1.577400,4.829322,4.820524
7592,4.815770,3.858472,4.503346,4.894265,4.691047,4.889895,4.778288,4.768304,1.577400,4.829596,4.820544
7593,4.815772,3.858472,4.503346,4.894290,4.691047,4.889895,4.778288,4.773647,1.577400,4.829598,4.820544
7594,4.815772,3.858472,4.503346,4.894291,4.691071,4.889895,4.778289,4.773647,1.577400,4.829607,4.820547
7595,4.815772,3.858473,4.503346,4.894291,4.691102,4.889895,4.778289,4.773647,1.577400,4.829608,4.820547
7596,4.815772,3.858473,4.503353,4.894291,4.691102,4.889895,4.778290,4.773752,1.577400,4.829612,4.820557
7597,4.815772,3.858473,4.503353,4.894291,4.691102,4.889895,4.778290,4.773752,1.577400,4.829613,4.820562
7598,4.815773,3.858473,4.503354,4.894291,4.691102,4.889895,4.778290,4.773752,1.577400,4.829638,4.820590
7599,4.815774,3.858473,4.503354,4.894439,4.691102,4.889895,4.778303,4.773770,1.577400,4.829640,4.820590
7600,4.815774,3.858491,4.503354,4.894439,4.691105,4.889930,4.778303,4.773900,1.577400,4.829640,4.820590
7601,4.815782,3.858491,4.503354,4.894443,4.691105,4.889930,4.778303,4.773917,1.577400,4.829653,4.820590
7602,4.815782,3.858491,4.504924,4.894443,4.691105,4.889930,4.778304,4.773917,1.577400,4.829653,4.820590
7603,4.815782,3.858491,4.504925,4.894443,4.691105,4.889930,4.778304,4.773918,1.577400,4.829653,4.820590
7604,4.815782,3.858491,4.505048,4.894443,4.691105,4.889962,4.778304,4.774438,1.577400,4.829653,4.820594
7605,4.815782,3.858492,4.505048,4.894443,4.691114,4.889962,4.778304,4.774438,1.577400,4.829698,4.820603
7606,4.815782,3.858492,4.505048,4.894443,4.691114,4.889976,4.778308,4.774438,1.577400,4.829698,4.820603
7607,4.815782,3.858498,4.505048,4.894696,4.691114,4.889976,4.778308,4.774438,1.577400,4.829698,4.820663
7608,4.815822,3.858499,4.505048,4.894696,4.691114,4.889976,4.778309,4.774452,1.577400,4.829992,4.820663
7609,4.815822,3.858499,4.505048,4.894696,4.691114,4.889976,4.778309,4.774453,1.577400,4.829992,4.820674
7610,4.815822,3.858499,4.505048,4.894696,4.691148,4.889987,4.778309,4.774462,1.577400,4.830053,4.820674
7611,4.815822,3.858501,4.505048,4.894704,4.691148,4.889987,4.778309,4.774462,1.577400,4.830053,4.820682
7612,4.815833,3.858501,4.505048,4.894704,4.691158,4.889987,4.778309,4.774462,1.577400,4.830053,4.820682
7613,4.816289,3.858501,4.505048,4.894704,4.691158,4.889987,4.778309,4.774472,1.577400,4.830155,4.820689
7614,4.816289,3.858501,4.505048,4.894704,4.691158,4.889992,4.778312,4.774472,1.577400,4.830158,4.820689
7615,4.816289,3.858544,4.505048,4.894704,4.691158,4.889992,4.778318,4.774472,1.577400,4.830158,4.820689
7616,4.816289,3.858544,4.505048,4.894704,4.691159,4.889994,4.778319,4.774472,1.577400,4.830980,4.820690
7617,4.816289,3.858544,4.505048,4.894704,4.691159,4.889994,4.778338,4.774472,1.577400,4.833592,4.821088
7618,4.816289,3.858544,4.505052,4.894704,4.691159,4.890127,4.778338,4.774472,1.577400,4.833597,4.821088
7619,4.816308,3.858544,4.505052,4.894704,4.691159,4.890127,4.778338,4.774472,1.577400,4.833597,4.821251
7620,4.816308,3.858544,4.505052,4.894704,4.691163,4.890127,4.778454,4.774472,1.577400,4.833603,4.821649
7621,4.816308,3.858544,4.505072,4.894795,4.691169,4.890131,4.780222,4.774472,1.577400,4.833847,4.821649
7622,4.816308,3.858544,4.505072,4.894795,4.691169,4.890131,4.780228,4.774472,1.577400,4.833847,4.821649
7623,4.816320,3.858544,4.505072,4.894795,4.691183,4.892216,4.780263,4.774472,1.577400,4.833886,4.821649
7624,4.816320,3.858544,4.505072,4.894795,4.691204,4.893412,4.780264,4.774472,1.577400,4.834168,4.821651
7625,4.816320,3.858544,4.505072,4.894801,4.691204,4.893412,4.780274,4.774509,1.577400,4.834169,4.821651
7626,4.816320,3.858544,4.505082,4.894804,4.691204,4.893412,4.780280,4.774514,1.577400,4.834169,4.821651
7627,4.816320,3.858544,4.505082,4.894806,4.691204,4.893422,4.780280,4.774514,1.577400,4.834170,4.821651
7628,4.816320,3.858544,4.505082,4.894806,4.691204,4.893422,4.780280,4.774518,1.577400,4.834170,4.821651
7629,4.816320,3.858544,4.505082,4.894845,4.691204,4.893422,4.780280,4.774518,1.577400,4.834185,4.821654
7630,4.816616,3.858544,4.505082,4.895230,4.691219,4.893422,4.780280,4.774518,1.577400,4.834185,4.821654
7631,4.816618,3.858544,4.505082,4.895230,4.691219,4.893422,4.780281,4.774518,1.577400,4.834185,4.821748
7632,4.816618,3.858544,4.505082,4.895233,4.692656,4.893422,4.780281,4.781519,1.577400,4.834185,4.821750
7633,4.816618,3.858544,4.505082,4.895233,4.692762,4.893422,4.780281,4.781519,1.577400,4.834185,4.821750
7634,4.816618,3.858544,4.505082,4.895233,4.692762,4.893422,4.780281,4.781519,1.577400,4.834185,4.821750
7635,4.816628,3.858544,4.505082,4.895407,4.692762,4.893422,4.780282,4.781519,1.577400,4.834185,4.821762
7636,4.816628,3.858544,4.505082,4.895407,4.692762,4.893422,4.780283,4.781519,1.577400,4.834185,4.821762
7637,4.816628,3.858544,4.505082,4.895421,4.692763,4.893422,4.780283,4.781519,1.577400,4.834196,4.821762
7638,4.816628,3.858544,4.505082,4.895421,4.692763,4.893422,4.780287,4.781526,1.577400,4.834196,4.821762
7639,4.816628,3.858544,4.505082,4.895705,4.692763,4.893424,4.780287,4.781526,1.577400,4.834220,4.821762
7640,4.816628,3.858544,4.505141,4.895705,4.692763,4.893424,4.780289,4.781536,1.577400,4.834351,4.821763
7641,4.816629,3.858556,4.505141,4.895705,4.692905,4.893424,4.780289,4.781539,1.577400,4.834351,4.821763
7642,4.816652,3.858623,4.505141,4.895705,4.692905,4.893426,4.780290,4.781539,1.577400,4.834351,4.821793
7643,4.816654,3.858652,4.505141,4.895780,4.692906,4.893446,4.780290,4.781539,1.577400,4.834959,4.821802
7644,4.816654,3.858652,4.505141,4.895780,4.692907,4.893446,4.780296,4.781539,1.577400,4.834973,4.821802
7645,4.816654,3.858656,4.505141,4.895780,4.692908,4.893446,4.780296,4.781617,1.577400,4.835270,4.821814
7646,4.816657,3.858656,4.505141,4.895780,4.692931,4.893446,4.780304,4.781617,1.577400,4.835270,4.821814
7647,4.816657,3.858656,4.505141,4.895780,4.692931,4.893446,4.780308,4.781619,1.577400,4.835270,4.821814
7648,4.816657,3.858656,4.505146,4.895780,4.692939,4.893446,4.780308,4.781625,1.577400,4.835278,4.821860
7649,4.816657,3.858656,4.505146,4.896329,4.692939,4.893463,4.780308,4.781648,1.577400,4.835371,4.822016
7650,4.816657,3.858656,4.505146,4.896329,4.693109,4.893463,4.780352,4.781648,1.577400,4.835371,4.822017
7651,4.816657,3.858668,4.505146,4.896329,4.693126,4.893467,4.780352,4.781648,1.577400,4.835390,4.822037
7652,4.816657,3.858708,4.505159,4.896329,4.693128,4.893467,4.780352,4.781648,1.577400,4.835390,4.822037
7653,4.816657,3.858708,4.505192,4.896329,4.693128,4.893593,4.780352,4.781648,1.577400,4.835424,4.822037
7654,4.816657,3.858708,4.505192,4.896329,4.693129,4.893594,4.780352,4.781648,1.577400,4.836342,4.822037
7655,4.816657,3.858708,4.505259,4.896329,4.693129,4.893612,4.780352,4.781655,1.577400,4.836342,4.822037
7656,4.816657,3.858709,4.505259,4.896348,4.693150,4.893612,4.780373,4.781655,1.577400,4.836342,4.822037
7657,4.816657,3.858709,4.505260,4.896348,4.693150,4.893612,4.780379,4.781655,1.577400,4.836342,4.822047
7658,4.816657,3.858709,4.505260,4.896350,4.693173,4.893677,4.780379,4.781663,1.577400,4.836342,4.822047
7659,4.816657,3.858709,4.505355,4.896351,4.693173,4.893678,4.780385,4.781663,1.577400,4.836363,4.822049
7660,4.816657,3.858712,4.505355,4.896351,4.693173,4.893678,4.780385,4.781663,1.577400,4.836363,4.822049
7661,4.816657,3.858713,4.505355,4.896351,4.693173,4.893708,4.780385,4.781663,1.577400,4.836496,4.822049
7662,4.816657,3.858714,4.505369,4.896355,4.693174,4.893728,4.780408,4.781663,1.577400,4.836535,4.822049
7663,4.816717,3.858714,4.505369,4.896528,4.693174,4.893728,4.780409,4.781677,1.577400,4.836536,4.822049
7664,4.816717,3.858714,4.505369,4.896704,4.693174,4.893877,4.780426,4.781677,1.577400,4.836536,4.822049
7665,4.816717,3.858715,4.505369,4.896704,4.693196,4.893877,4.780426,4.781677,1.577400,4.836536,4.822072
7666,4.816718,3.858715,4.505369,4.896704,4.693196,4.893877,4.780510,4.781677,1.577400,4.836536,4.822072
7667,4.816718,3.858715,4.505369,4.896704,4.693196,4.893877,4.780510,4.781677,1.577400,4.836544,4.822072
7668,4.816718,3.858726,4.505369,4.897130,4.693196,4.893877,4.780510,4.781677,1.577400,4.836548,4.822140
7669,4.816718,3.858726,4.505369,4.897130,4.693196,4.893877,4.780511,4.781677,1.577400,4.836552,4.822157
7670,4.816718,3.858726,4.505369,4.898825,4.693196,4.893877,4.780511,4.781707,1.577400,4.836601,4.822158
7671,4.816718,3.858726,4.505369,4.899054,4.693196,4.893877,4.780552,4.781707,1.577400,4.836602,4.822576
7672,4.816736,3.858726,4.505369,4.899054,4.693196,4.893877,4.780587,4.781707,1.577400,4.836602,4.822576
7673,4.816746,3.858726,4.505369,4.899243,4.693238,4.893877,4.780587,4.781716,1.577400,4.836604,4.822577
7674,4.816746,3.858726,4.505369,4.899456,4.693238,4.893877,4.780587,4.781716,1.577400,4.836604,4.822577
7675,4.816746,3.858726,4.505369,4.899466,4.693242,4.893877,4.780587,4.781716,1.577400,4.836679,4.822577
7676,4.816746,3.858728,4.505369,4.899466,4.693242,4.893897,4.780587,4.781716,1.577400,4.836679,4.822577
7677,4.816746,3.858728,4.505369,4.899466,4.693258,4.893897,4.780587,4.781716,1.577400,4.836679,4.822577
7678,4.816746,3.858729,4.505369,4.899533,4.693259,4.893897,4.780587,4.781716,1.577400,4.836679,4.822577
7679,4.816746,3.858729,4.505369,4.899569,4.693270,4.893897,4.780587,4.781716,1.577400,4.836679,4.822579
7680,4.816746,3.858729,4.505369,4.899569,4.693270,4.893897,4.780625,4.781778,1.577400,4.836679,4.822579
7681,4.816758,3.858731,4.505369,4.899570,4.693274,4.893897,4.780626,4.781778,1.577400,4.836679,4.822579
7682,4.816759,3.858731,4.505369,4.899674,4.693274,4.894307,4.780626,4.781778,1.577400,4.836679,4.822579
7683,4.816759,3.858731,4.505369,4.899678,4.693282,4.894307,4.780626,4.781778,1.577400,4.836763,4.822579
7684,4.816761,3.858731,4.505369,4.899867,4.694019,4.894307,4.780626,4.783051,1.577400,4.836763,4.822579
7685,4.816762,3.858731,4.505369,4.899867,4.694019,4.894307,4.780633,4.784310,1.577400,4.836763,4.822579
7686,4.817715,3.858731,4.505369,4.899867,4.694035,4.894307,4.780633,4.784321,1.577400,4.836763,4.822579
7687,4.817715,3.858731,4.505369,4.899867,4.694035,4.894307,4.780633,4.784321,1.577400,4.836921,4.822579
7688,4.817719,3.858731,4.505369,4.899875,4.694035,4.894310,4.780633,4.784321,1.577400,4.837010,4.822579
7689,4.817739,3.858733,4.505370,4.899894,4.694041,4.894311,4.780641,4.784321,1.577400,4.837030,4.822607
7690,4.817756,3.858733,4.505370,4.899894,4.694042,4.894311,4.780641,4.784322,1.577400,4.837045,4.822607
7691,4.817842,3.858733,4.505370,4.899895,4.694042,4.894319,4.780641,4.784405,1.577400,4.837045,4.822607
7692,4.817847,3.858733,4.505370,4.899902,4.694042,4.894319,4.780715,4.784432,1.577400,4.837045,4.822607
7693,4.817847,3.858733,4.505370,4.899904,4.694042,4.894320,4.780717,4.784432,1.577400,4.837045,4.822607
7694,4.817847,3.858733,4.505370,4.899974,4.694042,4.894340,4.780768,4.784432,1.577400,4.837045,4.822607
7695,4.817850,3.858733,4.505370,4.899974,4.694042,4.894374,4.780769,4.784432,1.577400,4.837045,4.822607
7696,4.817850,3.858733,4.505371,4.899975,4.694109,4.894374,4.780770,4.784449,1.577400,4.837045,4.822611
7697,4.817851,3.858733,4.505371,4.900774,4.694139,4.894374,4.780770,4.784449,1.577400,4.837049,4.822611
7698,4.817851,3.858733,4.505371,4.900774,4.694139,4.894374,4.780770,4.784532,1.577400,4.837050,4.822611
7699,4.817851,3.858733,4.505371,4.900774,4.694139,4.894374,4.780771,4.784539,1.577400,4.837069,4.822616
7700,4.817851,3.858733,4.505371,4.900777,4.694139,4.894374,4.780778,4.784867,1.577400,4.837071,4.822616
7701,4.817851,3.858733,4.505371,4.900804,4.694139,4.894374,4.780797,4.784867,1.577400,4.837151,4.822617
7702,4.817851,3.858733,4.505371,4.900824,4.694139,4.894374,4.780797,4.784912,1.577400,4.837151,4.822617
7703,4.818018,3.858733,4.505371,4.900824,4.694139,4.894374,4.780817,4.785361,1.577400,4.837151,4.822617
7704,4.818018,3.858733,4.505371,4.900824,4.694165,4.894397,4.780818,4.785361,1.577400,4.837151,4.822848
7705,4.818038,3.858733,4.505371,4.900830,4.694165,4.894404,4.780945,4.785362,1.577400,4.837151,4.822848
7706,4.818040,3.858735,4.505371,4.900844,4.694165,4.894419,4.780946,4.785362,1.577400,4.837151,4.822848
7707,4.818040,3.858735,4.505371,4.900933,4.694165,4.894419,4.780946,4.785362,1.577400,4.837151,4.822848
7708,4.818040,3.858735,4.505371,4.900934,4.694165,4.894420,4.780946,4.785414,1.577400,4.837170,4.822849
7709,4.818048,3.858735,4.507347,4.900934,4.694165,4.894449,4.780946,4.785483,1.577400,4.837170,4.822914
7710,4.818048,3.858735,4.507348,4.900940,4.694196,4.894501,4.780946,4.785558,1.577400,4.837170,4.822914
7711,4.818048,3.858737,4.507348,4.900940,4.694196,4.894502,4.780946,4.785631,1.577400,4.837223,4.822914
7712,4.818415,3.858737,4.507348,4.900940,4.694196,4.894502,4.780964,4.785631,1.577400,4.837273,4.822988
7713,4.818415,3.858746,4.507612,4.900950,4.694196,4.896147,4.780964,4.785633,1.577400,4.837273,4.822988
7714,4.818415,3.858746,4.507612,4.901016,4.702433,4.896148,4.780964,4.785633,1.577400,4.837398,4.822988
7715,4.818415,3.858746,4.507612,4.901018,4.702433,4.896223,4.780965,4.785633,1.577400,4.837401,4.822988
7716,4.818421,3.858746,4.507612,4.901018,4.702434,4.896223,4.780965,4.785633,1.577400,4.837401,4.822988
7717,4.818422,3.858746,4.507612,4.901018,4.702472,4.896223,4.780966,4.785634,1.577400,4.837401,4.823027
7718,4.818422,3.858746,4.507612,4.901018,4.702472,4.896751,4.780969,4.785634,1.577400,4.837401,4.823027
7719,4.818468,3.858746,4.507612,4.901018,4.702472,4.896751,4.780969,4.785634,1.577400,4.837772,4.823028
7720,4.818511,3.858746,4.507612,4.901018,4.702472,4.896751,4.780969,4.785647,1.577400,4.837772,4.823028
7721,4.818529,3.858746,4.507612,4.901018,4.702476,4.896751,4.780970,4.785647,1.577400,4.837774,4.823098
7722,4.818529,3.858746,4.507612,4.901018,4.702476,4.896751,4.780970,4.785647,1.577400,4.837781,4.823383
7723,4.818529,3.858746,4.507612,4.901018,4.702476,4.896905,4.780970,4.785654,1.577400,4.837781,4.823383
